Time,ConcRT (ug/m3),ConcHR (ug/m3),Flow (lpm),WS (m/s),WD (Deg),AT (C),RH (%),BP (mmHg),FT (C),FRH (%),BV (V),PM,Status,
2023-06-24 14:25:00,65,48,16.7,1.8,196,21.1,20,630,31.7,9,12.4,0,0,
2023-06-24 14:30:00,62,48,16.7,1.1,208,21.5,20,630,31.8,9,12.4,0,0,
2023-06-24 14:35:00,49,48,16.7,2.4,203,21.2,19,630,31.8,8,12.4,0,0,
2023-06-24 14:40:00,26,48,16.7,1.8,203,21.1,19,630,31.8,8,12.4,0,0,
2023-06-24 14:45:00,20,48,16.7,2.2,225,20.8,18,630,31.8,8,12.4,0,0,
2023-06-24 14:50:00,-8,48,16.7,1.9,182,20.9,18,630,31.8,8,12.4,0,0,
2023-06-24 14:55:00,-15,48,16.7,2.1,195,21.1,18,630,31.8,8,12.4,0,0,
2023-06-24 15:00:00,-15,27,16.7,2.2,207,21,18,630,31.7,8,12.4,0,0,
2023-06-24 15:05:00,-2,27,16.7,1.7,206,21,18,630,31.7,8,12.4,0,0,
2023-06-24 15:10:00,61,27,16.7,2,171,21,18,630,31.7,8,12.4,0,0,
2023-06-24 15:15:00,85,27,16.7,1.9,166,21.1,17,630,31.7,8,12.4,0,0,
2023-06-24 15:20:00,91,27,16.7,2.6,170,21,18,630,31.6,8,12.4,0,0,
2023-06-24 15:25:00,81,27,16.7,2.8,197,20.7,18,630,31.5,8,12.4,0,0,
2023-06-24 15:30:00,70,27,16.7,2.5,201,20.5,17,630,31.4,8,12.4,0,0,
2023-06-24 15:35:00,63,27,16.7,2.2,193,20.7,17,630,31.3,8,12.4,0,0,
2023-06-24 15:40:00,36,27,16.7,1.5,206,20.6,17,630,31.2,8,12.4,0,0,
2023-06-24 15:45:00,24,27,16.7,2.3,200,20.7,18,630,31.2,8,12.4,0,0,
2023-06-24 15:50:00,20,27,16.7,2,173,20.8,18,630,31.1,8,12.4,0,0,
2023-06-24 15:55:00,23,27,16.7,1.9,184,20.6,17,630,31,8,12.4,0,0,
2023-06-24 16:00:00,23,50,16.7,2.2,193,20.6,17,630,31,8,12.4,0,0,
2023-06-24 16:05:00,30,50,16.7,2.3,198,20.4,17,630,30.9,8,12.4,0,0,
2023-06-24 16:10:00,42,50,16.7,2.3,171,20.4,15,630,30.8,7,12.4,0,0,
2023-06-24 16:15:00,49,50,16.7,2.1,183,20.4,16,630,30.6,7,12.4,0,0,
2023-06-24 17:25:00,99999,99999,0,1,177,17.1,21,630,21.4,12,12.5,0,128,
2023-06-24 17:30:00,99999,99999,0,0.9,175,16.6,22,630,20.9,12,12.5,0,0,
2023-06-24 17:35:00,99999,99999,0,0.6,169,16,23,630,20.4,12,12.5,0,0,
2023-06-24 17:40:00,99999,99999,0,0.8,170,15.4,24,630,20,12,12.5,0,0,
2023-06-24 17:45:00,99999,99999,10.5,0.5,169,15.1,25,630,19.4,13,12.4,0,256,
2023-06-24 17:50:00,99999,99999,16.7,0.4,171,14.7,26,630,18.7,14,12.4,0,256,
2023-06-24 17:55:00,99999,99999,16.7,0.4,185,14.4,27,630,18.3,15,12.4,0,256,
2023-06-24 18:00:00,99999,472,16.7,0.4,180,14.1,27,630,18,15,12.4,0,256,
2023-06-24 18:05:00,40271,472,16.1,0.7,175,14,28,630,17.8,16,12.4,0,256,
2023-06-24 18:10:00,431,472,16.7,0.6,185,13.9,28,631,17.7,16,12.4,0,256,
2023-06-24 18:15:00,335,472,16.6,0.4,195,13.7,28,631,17.7,16,12.4,0,256,
2023-06-24 18:20:00,262,472,16.6,0.7,186,13.4,29,631,17.7,16,12.4,0,256,
2023-06-24 18:25:00,314,472,16.6,0.6,187,13.2,30,631,17.7,16,12.4,0,256,
2023-06-24 18:30:00,374,472,16.6,0.6,193,12.9,30,631,17.8,16,12.4,0,256,
2023-06-24 18:35:00,369,472,16.6,0.5,188,12.8,31,631,17.8,15,12.4,0,256,
2023-06-24 18:40:00,339,472,16.1,0.4,192,12.7,31,631,17.9,15,12.4,0,264,
2023-06-24 18:45:00,281,472,16.7,0.3,192,12.4,32,631,17.9,17,12.4,0,256,
2023-06-24 18:50:00,225,472,16.6,0.3,195,12.2,33,631,18,17,12.4,0,256,
2023-06-24 18:55:00,236,472,16.6,0.3,181,12.1,33,631,18.2,16,12.4,0,256,
2023-06-24 19:00:00,324,360,16.6,0.3,181,11.8,34,631,18.4,16,12.4,0,0,
2023-06-24 19:05:00,396,360,16.6,0.3,181,11.7,34,631,18.6,16,12.4,0,0,
2023-06-24 19:10:00,387,360,16.1,0.3,181,11.5,35,631,18.8,16,12.4,0,8,
2023-06-24 19:15:00,340,360,16.7,0.3,181,10.9,36,631,18.8,17,12.4,0,0,
2023-06-24 19:20:00,283,360,16.7,0.3,180,10.3,38,631,18.9,16,12.4,0,0,
2023-06-24 19:25:00,277,360,16.7,0.3,175,10,39,631,19.1,16,12.4,0,0,
2023-06-24 19:30:00,282,360,16.6,0.3,175,9.6,40,631,19.1,16,12.4,0,0,
2023-06-24 19:35:00,267,360,16.6,0.3,175,9.6,40,631,19.2,15,12.4,0,0,
2023-06-24 19:40:00,222,360,16.6,0.3,175,9.6,40,631,19.2,15,12.4,0,0,
2023-06-24 19:45:00,188,360,16.6,0.3,175,9.3,41,631,19.2,15,12.4,0,8,
2023-06-24 19:50:00,187,360,16.1,0.3,175,9,42,631,18.9,16,12.4,0,0,
2023-06-24 19:55:00,180,360,16.7,0.3,175,8.4,44,631,18.8,16,12.4,0,0,
2023-06-24 20:00:00,219,328,16.6,0.3,175,8.1,46,631,18.8,17,12.4,0,0,
2023-06-24 20:05:00,262,328,16.6,0.3,175,8,47,631,18.8,17,12.4,0,0,
2023-06-24 20:10:00,303,328,16.6,0.3,175,7.9,47,631,18.8,16,12.4,0,0,
2023-06-24 20:15:00,325,328,16.6,0.3,175,7.8,48,631,18.8,16,12.4,0,0,
2023-06-24 20:20:00,330,328,16.1,0.3,175,7.6,49,631,18.7,16,12.4,0,8,
2023-06-24 20:25:00,309,328,16.7,0.3,175,7.4,49,631,18.4,18,12.4,0,0,
2023-06-24 20:30:00,228,328,16.7,0.3,175,7.4,50,631,18.4,17,12.4,0,0,
2023-06-24 20:35:00,182,328,16.7,0.3,175,7.9,47,631,18.4,17,12.4,0,0,
2023-06-24 20:40:00,184,328,16.6,0.3,175,7.8,47,631,18.4,17,12.4,0,0,
2023-06-24 20:45:00,237,328,16.6,0.3,175,7.5,49,631,18.3,17,12.4,0,0,
2023-06-24 20:50:00,266,328,16.6,0.3,175,7.2,50,631,18.3,17,12.4,0,0,
2023-06-24 20:55:00,290,328,16.6,0.3,175,7,51,631,18.2,17,12.4,0,0,
2023-06-24 21:00:00,296,306,16.1,0.3,175,7.3,52,631,18.1,18,12.4,0,8,
2023-06-24 21:05:00,242,306,16.7,0.3,175,7.4,51,631,17.9,19,12.4,0,0,
2023-06-24 21:10:00,171,306,16.7,0.3,175,7.5,51,631,17.9,19,12.4,0,0,
2023-06-24 21:15:00,129,306,16.6,0.3,175,7.1,51,631,17.9,18,12.4,0,0,
2023-06-24 21:20:00,171,306,16.6,0.3,175,6.9,53,631,17.9,18,12.4,0,0,
2023-06-24 21:25:00,255,306,16.6,0.3,175,6.8,54,631,17.8,18,12.4,0,0,
2023-06-24 21:30:00,298,306,16.6,0.3,175,6.7,54,631,17.8,18,12.4,0,0,
2023-06-24 21:35:00,308,306,16.6,0.3,175,6.8,53,631,17.7,18,12.4,0,0,
2023-06-24 21:40:00,298,306,16.6,0.3,175,6.8,54,631,17.7,18,12.4,0,0,
2023-06-24 21:45:00,278,306,16.6,0.3,175,6.9,54,631,17.6,18,12.4,0,0,
2023-06-24 21:50:00,262,306,16.1,0.3,175,7,54,631,17.5,19,12.4,0,8,
2023-06-24 21:55:00,189,306,16.7,0.3,175,6.9,54,631,17.3,20,12.4,0,0,
2023-06-24 22:00:00,136,252,16.7,0.3,175,6.7,55,631,17.3,19,12.4,0,0,
2023-06-24 22:05:00,109,252,16.7,0.3,175,6.7,55,631,17.4,19,12.4,0,0,
2023-06-24 22:10:00,137,252,16.7,0.3,175,6.8,54,631,17.3,19,12.4,0,0,
2023-06-24 22:15:00,180,252,16.7,0.3,175,6.9,54,631,17.3,19,12.4,0,0,
2023-06-24 22:20:00,208,252,16.6,0.3,175,7,53,631,17.3,19,12.4,0,0,
2023-06-24 22:25:00,228,252,16.6,0.3,175,7,54,631,17.3,19,12.4,0,0,
2023-06-24 22:30:00,216,252,16.6,0.3,175,6.8,55,631,17.2,19,12.4,0,0,
2023-06-24 22:35:00,203,252,16.6,0.3,175,6.3,56,631,17.2,18,12.4,0,0,
2023-06-24 22:40:00,205,252,16.1,0.3,175,6,57,631,17,19,12.4,0,8,
2023-06-24 22:45:00,194,252,16.7,0.3,175,6.2,57,631,16.8,20,12.4,0,0,
2023-06-24 22:50:00,174,252,16.7,0.3,175,6.3,57,631,16.7,20,12.4,0,0,
2023-06-24 22:55:00,152,252,16.7,0.3,175,6.4,57,631,16.7,20,12.4,0,0,
2023-06-24 23:00:00,146,201,16.7,0.3,175,6.2,57,631,16.7,20,12.4,0,0,
2023-06-24 23:05:00,125,201,16.7,0.3,175,5.9,58,631,16.7,20,12.4,0,0,
2023-06-24 23:10:00,85,201,16.7,0.3,175,6,59,631,16.7,20,12.4,0,0,
2023-06-24 23:15:00,57,201,16.7,0.3,175,6.3,58,631,16.6,20,12.4,0,0,
2023-06-25 00:20:00,99999,99999,0,0.3,175,5.1,63,630,9.3,21,12.4,0,128,
2023-06-25 00:25:00,99999,99999,0,0.3,175,6,57,631,9,21,12.4,0,0,
2023-06-25 00:30:00,99999,99999,0,0.3,175,7.2,50,630,8.6,21,12.5,0,0,
2023-06-25 00:35:00,99999,99999,0,0.3,175,7,51,631,8.3,21,12.5,0,0,
2023-06-25 00:40:00,99999,99999,0,0.3,175,7.3,49,631,8.1,20,12.5,0,0,
2023-06-25 00:45:00,99999,99999,0,0.3,175,7.8,47,631,7.9,20,12.5,0,0,
2023-06-25 00:50:00,99999,99999,0,0.3,175,8,46,630,7.8,20,12.5,0,0,
2023-06-25 00:55:00,99999,99999,0,0.3,175,7.7,47,631,7.7,20,12.5,0,0,
2023-06-25 01:00:00,99999,99999,0,0.3,175,8,46,631,7.7,20,12.5,0,128,
2023-06-25 01:05:00,99999,99999,0,0.3,175,7.9,47,630,7.6,21,12.5,0,0,
2023-06-25 01:10:00,99999,99999,0,0.3,175,7.6,48,631,7.6,21,12.5,0,0,
2023-06-25 01:15:00,99999,99999,0,0.3,175,6.9,50,631,7.5,21,12.5,0,0,
2023-06-25 01:20:00,99999,99999,0,0.3,175,5.9,54,631,7.5,20,12.5,0,0,
2023-06-25 01:25:00,99999,99999,0,0.3,175,5.2,57,631,7.4,20,12.5,0,0,
2023-06-25 01:30:00,99999,99999,0,0.4,66,5.2,57,631,7.3,19,12.5,0,0,
2023-06-25 01:35:00,99999,99999,0,0.3,46,5.4,56,631,7.1,19,12.5,0,0,
2023-06-25 01:40:00,99999,99999,0,0.3,46,5.5,56,630,7,20,12.5,0,0,
2023-06-25 01:45:00,99999,99999,0,0.3,46,5.7,55,630,6.8,20,12.5,0,0,
2023-06-25 01:50:00,99999,99999,0,0.3,46,5.3,56,630,6.7,20,12.5,0,0,
2023-06-25 01:55:00,99999,99999,0,0.3,46,4.9,58,630,6.6,20,12.5,0,0,
2023-06-25 02:00:00,99999,99999,0,0.3,46,4.7,59,630,6.5,20,12.5,0,128,
2023-06-25 02:05:00,99999,99999,0,0.3,46,4.3,62,630,6.4,20,12.5,0,0,
2023-06-25 02:10:00,99999,99999,0,0.3,46,4.6,62,630,6.3,20,12.5,0,0,
2023-06-25 02:15:00,99999,99999,0,0.3,46,4.5,62,630,6.1,20,12.5,0,0,
2023-06-25 02:20:00,99999,99999,0,0.3,46,4.8,61,630,6,20,12.5,0,0,
2023-06-25 02:25:00,99999,99999,0,0.3,46,4.9,61,630,5.9,20,12.5,0,0,
2023-06-25 02:30:00,99999,99999,0,0.3,58,4.9,61,630,5.8,21,12.5,0,0,
2023-06-25 02:35:00,99999,99999,0,0.3,67,5.5,59,630,5.7,21,12.5,0,0,
2023-06-25 02:40:00,99999,99999,0,0.3,65,5.6,59,630,5.7,22,12.5,0,0,
2023-06-25 02:45:00,99999,99999,0,0.3,65,5.7,59,630,5.6,22,12.5,0,0,
2023-06-25 02:50:00,99999,99999,0,0.3,65,5.5,59,630,5.6,22,12.5,0,0,
2023-06-25 02:55:00,99999,99999,0,0.3,65,5,61,630,5.6,22,12.5,0,0,
2023-06-25 03:00:00,99999,99999,0,0.3,65,5.3,61,630,5.5,22,12.5,0,128,
2023-06-25 03:05:00,99999,99999,0,0.3,74,5.5,60,630,5.5,22,12.5,0,0,
2023-06-25 03:10:00,99999,99999,0,0.3,107,5.8,58,630,5.5,22,12.5,0,0,
2023-06-25 03:15:00,99999,99999,0,0.3,114,5.9,58,630,5.5,23,12.5,0,0,
2023-06-25 03:20:00,99999,99999,0,0.3,114,5.5,59,630,5.5,23,12.5,0,0,
2023-06-25 03:25:00,99999,99999,0,0.3,113,3.6,63,630,5.4,23,12.5,0,0,
2023-06-25 03:30:00,99999,99999,0,0.3,113,3.5,68,630,5.4,22,12.5,0,0,
2023-06-25 03:35:00,99999,99999,0,0.3,113,3.1,68,630,5.3,21,12.5,0,0,
2023-06-25 03:40:00,99999,99999,0,0.3,112,2.7,71,630,5.2,21,12.5,0,0,
2023-06-25 03:45:00,99999,99999,0,0.3,93,2.2,74,630,5,21,12.5,0,0,
2023-06-25 03:50:00,99999,99999,0,0.3,93,2.5,74,630,4.9,21,12.5,0,0,
2023-06-25 03:55:00,99999,99999,0,0.3,94,3,71,630,4.8,21,12.5,0,0,
2023-06-25 04:00:00,99999,99999,0,0.3,94,3.5,70,630,4.6,21,12.5,0,128,
2023-06-25 04:05:00,99999,99999,0,0.3,109,3.7,68,630,4.5,21,12.5,0,0,
2023-06-25 04:10:00,99999,99999,0,0.3,125,3.8,67,630,4.5,22,12.5,0,0,
2023-06-25 04:15:00,99999,99999,0,0.3,125,3,73,630,4.4,22,12.5,0,0,
2023-06-25 04:20:00,99999,99999,0,0.3,125,1.8,82,630,4.3,22,12.5,0,0,
2023-06-25 04:25:00,99999,99999,0,0.3,124,1.9,81,630,4.2,21,12.5,0,0,
2023-06-25 04:30:00,99999,99999,0,0.3,119,2.1,79,630,4.1,21,12.5,0,0,
2023-06-25 04:35:00,99999,99999,0,0.3,118,2.8,76,630,4,21,12.5,0,0,
2023-06-25 04:40:00,99999,99999,0,0.3,118,3.3,72,630,3.9,22,12.5,0,0,
2023-06-25 04:45:00,99999,99999,0,0.3,115,3.8,70,630,3.8,22,12.5,0,0,
2023-06-25 04:50:00,99999,99999,0,0.3,113,4.4,66,630,3.8,23,12.5,0,0,
2023-06-25 04:55:00,99999,99999,0,0.3,113,4.1,66,630,3.8,23,12.5,0,0,
2023-06-25 05:00:00,99999,99999,0,0.3,113,3.4,68,630,3.8,23,12.5,0,128,
2023-06-25 05:05:00,99999,99999,0,0.3,113,2.5,72,630,3.8,23,12.5,0,0,
2023-06-25 05:10:00,99999,99999,0,0.3,112,2.2,75,630,3.7,22,12.5,0,0,
2023-06-25 05:15:00,99999,99999,0,0.3,112,2.4,76,630,3.6,22,12.5,0,0,
2023-06-25 07:20:00,99999,99999,0,0.3,61,3.4,70,630,1.2,24,12.4,0,128,
2023-06-25 07:25:00,99999,99999,0,0.3,61,3.3,70,630,1.2,26,12.4,0,0,
2023-06-25 07:30:00,99999,99999,0,0.3,61,3.4,71,631,1.2,27,12.4,0,0,
2023-06-25 07:35:00,99999,99999,0,0.3,61,3.9,68,631,1.2,28,12.4,0,0,
2023-06-25 07:40:00,99999,99999,0,0.3,61,4.5,65,631,1.3,28,12.4,0,0,
2023-06-25 07:45:00,99999,99999,0,0.3,61,5.1,62,631,1.5,29,12.5,0,0,
2023-06-25 07:50:00,99999,99999,0,0.3,61,5.6,60,631,1.7,29,12.5,0,0,
2023-06-25 07:55:00,99999,99999,0,0.3,61,6.2,58,631,2,30,12.5,0,0,
2023-06-25 08:00:00,99999,99999,0,0.3,61,6.7,56,631,2.3,30,12.5,0,128,
2023-06-25 08:05:00,99999,99999,0,0.3,61,7.5,54,631,2.6,31,12.5,0,0,
2023-06-25 08:10:00,99999,99999,0,0.3,61,8.7,50,631,3,32,12.5,0,0,
2023-06-25 08:15:00,99999,99999,0,0.3,61,9.6,48,631,3.3,33,12.5,0,0,
2023-06-25 08:20:00,99999,99999,0,0.3,61,10.1,45,631,3.8,33,12.5,0,0,
2023-06-25 08:25:00,99999,99999,0,0.3,61,10.9,43,631,4.2,34,12.5,0,0,
2023-06-25 08:30:00,99999,99999,0,0.3,61,11.5,41,631,4.7,35,12.5,0,0,
2023-06-25 08:35:00,99999,99999,0,0.3,61,12.4,39,631,5.1,36,12.5,0,0,
2023-06-25 08:40:00,99999,99999,0,0.3,61,13.3,37,631,5.6,37,12.5,0,0,
2023-06-25 08:45:00,99999,99999,0,0.3,61,13.7,37,631,6.1,38,12.5,0,0,
2023-06-25 08:50:00,99999,99999,0,0.3,60,13.7,39,631,6.7,38,12.5,0,0,
2023-06-25 08:55:00,99999,99999,0,0.3,54,14.1,38,631,7.2,38,12.5,0,0,
2023-06-25 09:00:00,99999,99999,0,0.3,42,14.6,36,631,7.7,38,12.5,0,128,
2023-06-25 09:05:00,99999,99999,0,0.3,306,14.6,37,631,8.2,38,12.5,0,0,
2023-06-25 09:10:00,99999,99999,0,0.3,315,14.6,38,631,8.8,37,12.5,0,0,
2023-06-25 09:15:00,99999,99999,0,0.3,326,15.2,37,631,9.3,37,12.5,0,0,
2023-06-25 09:20:00,99999,99999,0,0.3,325,15.7,36,631,9.9,37,12.5,0,0,
2023-06-25 09:25:00,99999,99999,0,0.3,325,16.6,34,631,10.4,37,12.5,0,0,
2023-06-25 09:30:00,99999,99999,0,0.3,325,17.1,33,631,10.9,37,12.5,0,0,
2023-06-25 09:35:00,99999,99999,0,0.6,301,16.8,32,631,11.5,37,12.5,0,0,
2023-06-25 09:40:00,99999,99999,0,0.3,261,16.5,33,631,12,36,12.5,0,0,
2023-06-25 09:45:00,99999,99999,0,0.3,311,17.1,32,631,12.5,36,12.5,0,0,
2023-06-25 09:50:00,99999,99999,0,0.3,356,17.2,31,631,13.1,35,12.5,0,0,
2023-06-25 09:55:00,99999,99999,0,0.3,24,17.4,31,631,13.6,35,12.5,0,0,
2023-06-25 10:00:00,99999,99999,0,0.3,88,17.8,30,631,14.1,34,12.5,0,128,
2023-06-25 10:05:00,99999,99999,0,0.6,290,17.9,30,631,14.6,34,12.5,0,0,
2023-06-25 10:10:00,99999,99999,0,0.6,264,17.5,31,631,15.1,33,12.5,0,0,
2023-06-25 10:15:00,99999,99999,0,0.4,294,17.7,30,631,15.5,33,12.5,0,0,
2023-06-25 10:20:00,99999,99999,0,0.9,9,17.5,30,631,15.9,32,12.5,0,0,
2023-06-25 10:25:00,99999,99999,0,0.6,345,17.6,30,631,16.3,31,12.5,0,0,
2023-06-25 10:30:00,99999,99999,0,1.2,300,17.2,31,631,16.7,31,12.5,0,0,
2023-06-25 10:35:00,99999,99999,0,0.8,315,17.4,31,631,17,30,12.5,0,0,
2023-06-25 10:40:00,99999,99999,0,0.4,23,17.3,30,631,17.3,30,12.5,0,0,
2023-06-25 10:45:00,99999,99999,0,0.7,192,17.2,30,631,17.6,29,12.5,0,0,
2023-06-25 10:50:00,99999,99999,0,0.8,276,17.3,30,631,17.9,29,12.5,0,0,
2023-06-25 10:55:00,99999,99999,0,1.5,314,17.2,30,631,18.1,29,12.5,0,0,
2023-06-25 11:00:00,99999,99999,0,0.9,288,17.3,29,631,18.4,29,12.5,0,128,
2023-06-25 11:05:00,99999,99999,0,0.6,279,17.3,29,631,18.6,28,12.5,0,0,
2023-06-25 11:10:00,99999,99999,0,0.8,339,17.7,28,631,18.8,28,12.5,0,0,
2023-06-25 11:15:00,99999,99999,0,1.3,1,18,28,631,19.1,28,12.5,0,0,
2023-06-25 11:20:00,99999,99999,0,0.8,352,17.8,28,631,19.3,28,12.5,0,0,
2023-06-25 11:25:00,99999,99999,0,1.8,317,18.1,27,631,19.5,28,12.5,0,0,
2023-06-25 11:30:00,99999,99999,0,1.3,315,18,26,631,19.7,27,12.5,0,0,
2023-06-25 11:35:00,99999,99999,0,2,330,18.4,26,631,19.9,27,12.5,0,0,
2023-06-25 11:40:00,99999,99999,0,1.1,311,18.2,26,631,20.1,27,12.5,0,0,
2023-06-25 11:45:00,99999,99999,0,1.3,317,18.4,26,631,20.2,27,12.5,0,0,
2023-06-25 11:50:00,99999,99999,0,1.2,353,18.8,23,630,20.4,27,12.5,0,0,
2023-06-25 11:55:00,99999,99999,0,1.3,44,18.8,21,630,20.6,27,12.5,0,0,
2023-06-25 12:00:00,99999,99999,0,0.7,86,18.7,21,630,20.7,26,12.5,0,128,
2023-06-25 12:05:00,99999,99999,0,1,124,18.8,22,630,20.9,26,12.5,0,0,
2023-06-25 12:10:00,99999,99999,0,0.9,160,18.8,22,630,21.1,26,12.5,0,0,
2023-06-25 12:15:00,99999,99999,0,0.5,189,19.1,21,630,21.3,26,12.5,0,0,
2023-06-25 12:20:00,99999,99999,0,1.4,293,19.3,22,630,21.5,26,12.5,0,0,
2023-06-25 12:25:00,99999,99999,0,1.3,302,19.2,21,630,21.6,26,12.5,0,0,
2023-06-25 12:30:00,99999,99999,0,0.9,317,19.5,21,630,21.8,26,12.5,0,0,
2023-06-25 12:35:00,99999,99999,0,1.2,163,19.7,21,630,21.9,26,12.5,0,0,
2023-06-25 12:40:00,99999,99999,0,1.3,164,19.5,21,630,22,26,12.5,0,0,
2023-06-25 12:45:00,99999,99999,0,1.5,188,19.8,20,630,22.1,25,12.5,0,0,
2023-06-25 12:50:00,99999,99999,0,1.3,196,19.7,20,630,22.2,25,12.5,0,0,
2023-06-25 12:55:00,99999,99999,0,1.1,178,19.7,20,630,22.3,25,12.5,0,0,
2023-06-25 13:00:00,99999,99999,0,0.7,140,20.1,19,630,22.4,25,12.5,0,128,
2023-06-25 13:05:00,99999,99999,0,1.3,179,20.1,20,630,22.5,25,12.5,0,0,
2023-06-25 13:10:00,99999,99999,0,1.1,212,20.3,20,629,22.6,25,12.5,0,0,
2023-06-25 13:15:00,99999,99999,0,1.8,283,20.4,20,629,22.7,25,12.5,0,0,
2023-06-25 13:20:00,99999,99999,0,0.9,233,20.2,20,629,22.7,25,12.5,0,0,
2023-06-25 13:25:00,99999,99999,0,0.8,173,20.2,19,629,22.8,25,12.5,0,0,
2023-06-25 13:30:00,99999,99999,0,1,277,20.6,19,629,22.9,25,12.5,0,0,
2023-06-25 13:35:00,99999,99999,0,1.6,316,20.4,19,629,23,25,12.5,0,0,
2023-06-25 13:40:00,99999,99999,0,1.2,264,20.2,19,629,23.1,24,12.5,0,0,
2023-06-25 13:45:00,99999,99999,0,0.6,201,20.5,19,629,23.1,24,12.5,0,0,
2023-06-25 13:50:00,99999,99999,0,0.8,250,21.1,18,629,23.2,24,12.5,0,0,
2023-06-25 13:55:00,99999,99999,0,0.9,329,20.8,18,629,23.3,24,12.5,0,0,
2023-06-25 14:00:00,99999,99999,0,0.6,261,21.3,18,629,23.3,24,12.5,0,128,
2023-06-25 14:05:00,99999,99999,0,1.3,306,21.6,18,629,23.5,24,12.5,0,0,
2023-06-25 14:10:00,99999,99999,0,1.2,299,20.8,18,629,23.6,24,12.5,0,0,
2023-06-25 14:15:00,99999,99999,0,0.6,269,20.8,18,629,23.6,24,12.5,0,0,
2023-06-25 14:20:00,99999,99999,0,0.8,221,21.2,18,629,23.7,24,12.5,0,0,
2023-06-25 14:25:00,99999,99999,0,1.9,285,20.8,18,629,23.8,24,12.5,0,0,
2023-06-25 14:30:00,99999,99999,0,1.5,296,20.5,18,629,23.8,24,12.5,0,0,
2023-06-25 14:35:00,99999,99999,0,1,356,20.7,18,629,23.8,23,12.5,0,0,
2023-06-25 14:40:00,99999,99999,0,2,352,20.6,19,629,23.7,23,12.5,0,0,
2023-06-25 14:45:00,99999,99999,0,2,337,20.3,19,629,23.7,23,12.5,0,0,
2023-06-25 14:50:00,99999,99999,0,1.6,345,20.5,19,629,23.6,23,12.5,0,0,
2023-06-25 14:55:00,99999,99999,0,1.8,335,20.6,19,629,23.5,23,12.5,0,0,
2023-06-25 15:00:00,99999,99999,0,2,354,20.2,19,629,23.4,23,12.5,0,128,
2023-06-25 15:05:00,99999,99999,0,1.7,351,20.2,19,629,23.3,23,12.5,0,0,
2023-06-25 15:10:00,99999,99999,0,0.4,16,20.4,18,629,23.2,23,12.5,0,0,
2023-06-25 15:15:00,99999,99999,0,1.1,302,20.5,18,629,23.2,23,12.5,0,0,
2023-06-25 15:20:00,99999,99999,0,0.8,214,20.3,19,629,23.2,24,12.5,0,0,
2023-06-25 15:25:00,99999,99999,0,0.6,53,20.6,18,629,23.2,24,12.5,0,0,
2023-06-25 15:30:00,99999,99999,0,1.5,333,20.3,19,629,23.2,24,12.5,0,0,
2023-06-25 15:35:00,99999,99999,0,2,329,20.1,20,629,23.2,23,12.5,0,0,
2023-06-25 15:40:00,99999,99999,0,1.1,286,20,19,629,23.1,23,12.5,0,0,
2023-06-25 15:45:00,99999,99999,0,1.1,273,20,19,629,23,23,12.5,0,0,
2023-06-25 15:50:00,99999,99999,0,1.3,282,20,19,629,22.9,23,12.5,0,0,
2023-06-25 15:55:00,99999,99999,0,1.6,312,19.8,19,629,22.9,23,12.5,0,0,
2023-06-25 16:00:00,99999,99999,0,2.1,330,19.9,20,629,22.8,23,12.5,0,128,
2023-06-25 16:05:00,99999,99999,0,1.5,347,19.9,20,629,22.6,23,12.5,0,0,
2023-06-25 16:10:00,99999,99999,0,1.4,351,19.7,20,629,22.5,23,12.5,0,0,
2023-06-25 16:15:00,99999,99999,0,1.1,3,19.3,20,629,22.3,23,12.5,0,0,
2023-06-25 16:20:00,99999,99999,0,1.3,345,19.5,20,629,22.2,22,12.5,0,0,
2023-06-25 16:25:00,99999,99999,0,1.3,343,19.4,20,629,22,22,12.5,0,0,
2023-06-25 16:30:00,99999,99999,0,1.3,347,19.2,21,629,21.8,22,12.5,0,0,
2023-06-25 16:35:00,99999,99999,0,1.7,345,19,21,629,21.7,22,12.5,0,0,
2023-06-25 16:40:00,99999,99999,0,1.9,321,18.7,22,629,21.5,22,12.5,0,0,
2023-06-25 16:45:00,99999,99999,0,1.7,330,18.5,23,629,21.3,22,12.5,0,0,
2023-06-25 16:50:00,99999,99999,0,1.5,344,18.2,23,629,21.1,22,12.5,0,0,
2023-06-25 16:55:00,99999,99999,0,1.6,344,17.9,23,629,20.9,22,12.5,0,0,
2023-06-25 17:00:00,99999,99999,0,1.5,345,17.7,24,629,20.6,22,12.5,0,128,
2023-06-25 17:05:00,99999,99999,0,1.5,346,17.3,24,629,20.4,22,12.5,0,0,
2023-06-25 17:10:00,99999,99999,0,1.4,343,16.8,25,629,20.1,21,12.5,0,0,
2023-06-25 17:15:00,99999,99999,0,1.3,343,16.5,26,629,19.9,21,12.5,0,0,
2023-06-25 17:20:00,99999,99999,0,1.4,342,16.1,27,629,19.6,21,12.5,0,0,
2023-06-25 17:25:00,99999,99999,0,1.5,340,15.9,27,629,19.3,21,12.5,0,0,
2023-06-25 17:30:00,99999,99999,0,1.1,330,15.6,28,629,19,21,12.5,0,0,
2023-06-25 17:35:00,99999,99999,0,1,323,14.6,30,629,18.7,21,12.5,0,0,
2023-06-25 17:40:00,99999,99999,0,1,331,14.4,30,629,18.3,20,12.5,0,0,
2023-06-25 17:45:00,99999,99999,0,0.9,324,13.9,32,629,18,20,12.5,0,0,
