Date,House1L_CO (ppm),House1L_O3 (ppb),House1L_PM2.5 (ug/m3),House2L_CO (ppm),House2L_O3 (ppb),House2L_PM2.5 (ug/m3),House3L_CO (ppm),House3L_O3 (ppb),House3L_PM2.5 (ug/m3),House4L_CO (ppm),House4L_O3 (ppb),House4L_PM2.5 (ug/m3)
2023-02-22 11:35:00,-0.92854,1.0976600000000012,12.6374,-0.12484000000000002,-13.39,22.4906,-0.0534,-13.39,19.2776,0.35738000000000003,51.43862,21.848
2023-02-22 11:40:00,-0.92854,0.09767000000000081,12.3518,-0.07126000000000002,-13.39,18.7778,-0.01768000000000003,-13.39,20.634199999999996,0.42882,59.46293,16.6358
2023-02-22 11:45:00,-0.92854,0.951319999999999,11.3522,-0.0534,-13.39,20.419999999999998,-0.01768000000000003,-13.39,20.5628,0.35738000000000003,50.14595,15.7076
2023-02-22 11:50:00,-0.9464,2.5122799999999987,11.7806,-0.07126000000000002,-12.682690000000001,19.706,-0.0534,-13.39,21.2768,0.35738000000000003,52.97519,14.065399999999999
2023-02-22 11:55:00,-0.9464,8.024419999999996,10.995199999999999,-0.07126000000000002,-13.39,17.9924,-0.035540000000000016,-13.39,19.1348,0.51812,61.29218,14.850800000000001
2023-02-22 12:00:00,-0.92854,9.195139999999999,11.923399999999999,-0.0534,-13.39,19.6346,0.08947999999999998,-13.39,20.2772,0.51812,47.56061,14.493799999999998
2023-02-22 12:05:00,-0.89282,7.536619999999999,11.7806,-0.07126000000000002,-13.39,19.848799999999997,0.03589999999999996,-13.39,18.991999999999997,0.60742,49.5362,13.994
2023-02-22 12:10:00,-0.89282,6.414679999999997,12.3518,-0.035540000000000016,-13.39,19.6346,0.03589999999999996,-13.39,20.3486,0.661,55.731260000000006,14.350999999999999
2023-02-22 12:15:00,-0.92854,12.048770000000001,11.209399999999999,-0.01768000000000003,-13.39,19.706,0.05376,-13.39,20.3486,0.67886,62.85314000000001,12.6374
2023-02-22 12:20:00,-0.92854,10.341470000000001,11.5664,-0.035540000000000016,-12.4144,17.7782,0.00018000000000001348,-13.39,20.776999999999997,0.7860199999999999,68.73113000000001,13.7084
