Date,House1E_CO (ppm),House1E_O3 (ppb),House1E_PM2.5 (ug/m3),House2E_CO (ppm),House2E_O3 (ppb),House2E_PM2.5 (ug/m3),House3E_CO (ppm),House3E_O3 (ppb),House3E_PM2.5 (ug/m3),House4E_CO (ppm),House4E_O3 (ppb),House4E_PM2.5 (ug/m3)
2023-02-22 11:45:00,,,,,,,,,,0.35738000000000003,50.14595,15.7076
2023-02-22 11:50:00,,,,,,,,,,0.35738000000000003,52.97519,14.065399999999999
2023-02-22 11:55:00,,,,,,,,,,0.51812,61.29218,14.850800000000001
2023-02-22 12:00:00,,,,,,,,,,0.51812,47.56061,14.493799999999998
2023-02-22 12:05:00,,,,21.52148,-13.39,8.1392,,,,21.52148,-13.39,8.1392
2023-02-22 12:10:00,,,,4.804519999999999,184.43729000000002,12.922999999999998,,,,4.804519999999999,184.43729000000002,12.922999999999998
2023-02-22 12:15:00,,,,3.08996,147.43766,7.496599999999999,,,,3.08996,147.43766,7.496599999999999
2023-02-22 12:20:00,,,,2.10766,116.14529,5.854399999999999,,,,2.10766,116.14529,5.854399999999999
2023-02-22 12:25:00,,,,1.6611600000000002,97.07231,5.5688,,,,1.6611600000000002,97.07231,5.5688
2023-02-22 12:30:00,,,,1.4111200000000002,89.43824,4.712,,,,1.4111200000000002,89.43824,4.712
2023-02-22 12:35:00,,,,1.26824,83.6822,4.854799999999999,,,,1.26824,83.6822,4.854799999999999
2023-02-22 12:40:00,,,,1.1610800000000001,86.82851000000001,5.4974,,,,1.1610800000000001,86.82851000000001,5.4974
2023-02-22 12:45:00,,,,1.08964,84.26756,5.2832,,,,1.08964,84.26756,5.2832
2023-02-22 12:50:00,,,,1.03606,82.77977,5.211799999999999,,,,1.03606,82.77977,5.211799999999999
2023-02-22 12:55:00,,,,0.98248,83.56025,5.426,,,,0.98248,83.56025,5.426
2023-02-22 13:00:00,,,,0.8753200000000001,87.07240999999999,5.997199999999999,,,,0.8753200000000001,87.07240999999999,5.997199999999999
2023-02-22 13:05:00,,,,0.7860199999999999,90.46262,5.211799999999999,,,,0.7860199999999999,90.46262,5.211799999999999
2023-02-22 13:10:00,,,,0.7324400000000001,86.29193,4.854799999999999,,,,0.7324400000000001,86.29193,4.854799999999999
2023-02-22 13:15:00,,,,0.64314,91.7309,4.1408,,,,0.64314,91.7309,4.1408
2023-02-22 13:20:00,,,,0.5895600000000001,95.1455,5.2832,,,,0.5895600000000001,95.1455,5.2832
2023-02-22 13:25:00,,,,2.85778,136.51094,11.0666,2.85778,136.51094,11.0666,0.5717000000000001,98.14546999999999,4.854799999999999
2023-02-22 13:30:00,,,,3.73292,163.51067,28.773799999999998,3.73292,163.51067,28.773799999999998,0.53598,95.95036999999999,4.712
2023-02-22 13:35:00,,,,4.57234,158.65706,8.5676,4.57234,158.65706,8.5676,0.46454000000000006,97.90157,5.3546
2023-02-22 13:40:00,,,,3.41144,156.51074,11.209399999999999,3.41144,156.51074,11.209399999999999,0.4466800000000001,100.92593,5.711599999999999
2023-02-22 13:45:00,,,,4.6795,172.31546000000003,22.2764,4.6795,172.31546000000003,22.2764,0.3931,90.0236,4.9262
2023-02-22 13:50:00,,,,4.07226,137.60849000000002,9.4958,4.07226,137.60849000000002,9.4958,0.33952000000000004,88.63337,4.4264
2023-02-22 13:55:00,,,,4.0365400000000005,138.16946000000002,13.779799999999998,4.0365400000000005,138.16946000000002,13.779799999999998,0.25022,99.75521,4.997599999999999
2023-02-22 14:00:00,,,,3.1971199999999995,147.46205000000003,18.4208,3.1971199999999995,147.46205000000003,18.4208,0.2680800000000001,100.95032,5.2832
2023-02-22 14:05:00,,,,1.7504600000000001,157.82780000000002,11.495,1.7504600000000001,157.82780000000002,11.495,0.28593999999999997,96.04793,4.9262
2023-02-22 14:10:00,,,,0.9110400000000001,145.51085,6.5684000000000005,0.9110400000000001,145.51085,6.5684000000000005,0.23236000000000004,92.12114,5.3546
2023-02-22 14:15:00,,,,0.67886,150.14495,10.8524,0.67886,150.14495,10.8524,0.19663999999999995,98.07230000000001,5.5688
2023-02-22 14:20:00,,,,0.55384,156.43757,12.1376,0.55384,156.43757,12.1376,0.16091999999999998,101.12105000000001,6.925400000000001
2023-02-22 14:25:00,,,,0.48240000000000005,168.43745,17.921,0.48240000000000005,168.43745,17.921,0.1252,94.85282000000001,6.14
2023-02-22 14:30:00,,,,0.41096,156.65708,9.424399999999999,0.41096,156.65708,9.424399999999999,0.10734000000000002,94.38941,5.6402
2023-02-22 14:35:00,,,,0.33952000000000004,147.55960999999996,6.854,0.33952000000000004,147.55960999999996,6.854,0.14306,92.60894,7.568
2023-02-22 14:40:00,,,,0.33952000000000004,153.24248,7.8536,0.33952000000000004,153.24248,7.8536,0.05376,98.04791,5.2832
2023-02-22 14:45:00,,,,0.2680800000000001,154.26686,5.9258,0.2680800000000001,154.26686,5.9258,0.05376,99.14546,5.2832
2023-02-22 14:50:00,,,,0.16091999999999998,159.36437,6.2828,0.16091999999999998,159.36437,6.2828,0.14306,101.58446,4.7834
2023-02-22 14:55:00,,,,0.30379999999999996,153.65711,12.6374,0.30379999999999996,153.65711,12.6374,0.17878000000000002,98.09669000000001,5.069
2023-02-22 15:00:00,,,,0.10734000000000002,158.63267000000002,7.4251999999999985,0.10734000000000002,158.63267000000002,7.4251999999999985,0.14306,87.43826000000001,4.6406
2023-02-22 15:05:00,,,,0.07161999999999999,164.1692,7.9963999999999995,0.07161999999999999,164.1692,7.9963999999999995,0.07161999999999999,88.75532000000001,4.3549999999999995
2023-02-22 15:10:00,,,,0.14306,153.53516000000002,8.924599999999998,0.14306,153.53516000000002,8.924599999999998,0.07161999999999999,92.99918,5.2832
2023-02-22 15:15:00,,,,0.03589999999999996,149.07179000000002,7.924999999999999,0.03589999999999996,149.07179000000002,7.924999999999999,0.17878000000000002,92.4626,12.2804
2023-02-22 15:20:00,,,,-0.01768000000000003,165.60820999999999,10.3526,-0.01768000000000003,165.60820999999999,10.3526,0.08947999999999998,94.65769999999999,8.7818
2023-02-22 15:25:00,,,,-0.07126000000000002,160.21802000000002,11.0666,-0.07126000000000002,160.21802000000002,11.0666,0.05376,96.19427,7.9963999999999995
