"TOA5","CR300Series_Station 2","CR300","2342","CR300.Std.02.00","CPU:CR300 olifantsfontein.CR300","47560","TableHourly"
"TIMESTAMP","RECORD","BattV_Min","WSpeed_Max","WSpeed_S_WVT","WDir_D1_WVT","WDir_SD1_WVT","Temp_Max","Temp_Min","AirTC_Max","AirTC_Min","RH_Max","RH_Min","Rain_mm_Tot"
"TS","RN","Volts","meters/second","meters/second","Deg","Deg","Deg C","Deg C","Deg C","Deg C","%","%","mm"
"","","Min","Max","WVc","WVc","WVc","Max","Min","Max","Min","Max","Min","Tot"
"2021-07-02 09:00:00",1696,12.36,2.65,1.204,85,53.9,11.9,7.6,12.58,5.824,61.92,42.49,0
"2021-07-02 10:00:00",1697,12.37,3.97,1.61,143.3,37.73,14.3,11.1,14.61,12.24,45.09,36.66,0
"2021-07-02 11:00:00",1698,12.37,3.61,1.334,120.7,64.9,18.6,13,17.7,14.56,38.13,29.52,0
"2021-07-02 12:00:00",1699,12.38,3.96,1.172,160.9,91.3,21.4,16.5,20.18,17.75,31.15,23.09,0
"2021-07-02 13:00:00",1700,12.38,4.42,1.557,259.4,65.67,22.1,18.4,22.74,19.58,27.11,14.81,0
"2021-07-02 14:00:00",1701,12.38,4.87,2.066,334,36.77,23.1,20,23.71,22.11,18.04,14.12,0
"2021-07-02 15:00:00",1702,12.38,5.23,2.056,332.7,42.26,23.5,20.8,23.78,22.15,18.03,13.55,0
"2021-07-02 16:00:00",1703,12.38,4.69,1.905,344.1,30.41,22.8,21,22.85,21.73,16.02,14.39,0
"2021-07-02 17:00:00",1704,12.38,4.17,1.787,355.1,19.28,22,19.6,21.73,18.63,19.85,15.67,0
"2021-07-02 18:00:00",1705,12.38,3.41,1.591,7.835,13.36,19.8,16.5,18.62,14.74,25.11,19.71,0
"2021-07-02 19:00:00",1706,12.37,4.06,2.167,5.547,13.69,16.7,14.7,14.76,13.59,26.19,24.65,0
"2021-07-02 20:00:00",1707,12.37,2.58,1.02,79.18,82.7,14.9,12,13.59,10.19,35.52,26.04,0
"2021-07-02 21:00:00",1708,12.37,1.87,0.747,280.6,76.99,12.9,10.4,10.36,8.79,39.08,35.05,0
"2021-07-02 22:00:00",1709,12.36,1.89,0.873,327.5,37.1,12,10,9.37,8.04,41.69,36.8,0
"2021-07-02 23:00:00",1710,12.36,1.69,0.683,15.51,59.39,11.8,8.9,8.83,7.218,42.96,39.18,0
"2021-07-03 00:00:00",1711,12.36,1.59,0.649,350.6,78.6,10.6,7.4,7.612,5.724,48.18,41.42,0
"2021-07-03 01:00:00",1712,12.36,3.34,1.066,22.48,44.25,11.1,7.4,7.238,5.704,48.53,41.63,0
"2021-07-03 02:00:00",1713,12.36,1.66,0.584,349.7,81.9,9.7,6.8,7.258,4.754,49.26,41.47,0
"2021-07-03 03:00:00",1714,12.36,0.93,0.42,34.29,55.9,9.1,6.7,6.542,4.766,50.16,43.15,0
"2021-07-03 04:00:00",1715,12.36,1.28,0.472,304.8,71.29,8,5.3,5.866,4.25,52.34,45.21,0
"2021-07-03 05:00:00",1716,12.36,1.52,0.56,50.26,73.41,8.2,5.5,5.482,4.552,51.33,46.87,0
"2021-07-03 06:00:00",1717,12.36,0.99,0.317,88.4,86.6,8.4,4.8,5.3,3.159,55.5,49.27,0
"2021-07-03 07:00:00",1718,12.36,0.85,0.348,291.8,59.12,6.3,4,4.149,3.078,56.9,52.41,0
"2021-07-03 08:00:00",1719,12.36,0.75,0.308,176.8,76.51,8.2,4.8,6.834,3.997,54.45,48.37,0
"2021-07-03 09:00:00",1720,12.36,4.37,0.761,184.6,66.27,16.5,8.2,16.26,6.714,48.72,26.85,0
"2021-07-03 10:00:00",1721,12.37,7.68,2.675,335.5,22.4,19.4,16.1,19.46,16.27,26.85,20.65,0
"2021-07-03 11:00:00",1722,12.38,7.54,3.064,326.6,25.28,21.3,18.2,21.45,19.24,22.5,19.67,0
"2021-07-03 12:00:00",1723,12.38,8.22,3.449,321.5,23.23,22.1,19.6,22.47,21.06,21.12,18.94,0
"2021-07-03 13:00:00",1724,12.38,7.91,3.477,323.5,24.16,23.1,20.3,23.59,22.1,20.86,18.83,0
"2021-07-03 14:00:00",1725,12.38,9.76,3.523,303.6,24.57,23.5,21,24.13,22.92,22,18.63,0
"2021-07-03 15:00:00",1726,12.38,7.2,3.111,301.3,25.4,24.2,21.7,24.79,23.32,21.56,17.49,0
"2021-07-03 16:00:00",1727,12.38,7.27,2.903,302.3,21.86,24,22.1,24.09,22.95,19.78,17.04,0
"2021-07-03 17:00:00",1728,12.38,7.67,2.901,314.1,19.68,22.4,20.5,22.94,19.7,22.17,18.93,0
"2021-07-03 18:00:00",1729,12.37,5.59,2.426,352.6,16.75,20.8,17.9,19.7,16.81,33.04,21.96,0
"2021-07-03 19:00:00",1730,12.37,6.27,2.958,358.5,12.5,17.9,16.1,16.81,15.44,35.15,32.98,0
"2021-07-03 20:00:00",1731,12.37,5.07,2.347,325.1,38.5,16.5,13.7,15.46,11.77,41.77,33.58,0
"2021-07-03 21:00:00",1732,12.37,3.57,1.448,316.8,16.19,14.3,13,11.76,10.44,42.94,40.79,0
"2021-07-03 22:00:00",1733,12.37,3.11,1.195,328.4,23.62,13.6,12.2,11.23,9.5,45.13,40.73,0
"2021-07-03 23:00:00",1734,12.36,2.86,0.705,158.4,100.2,13.7,9.7,11.41,8.53,49.29,40.38,0
"2021-07-04 00:00:00",1735,12.36,2.54,0.588,332.2,57.86,11.5,9.7,8.76,8.45,51.18,46.5,0
"2021-07-04 01:00:00",1736,12.36,1.8,0.689,299.3,50.15,10.6,9.3,8.59,7.46,52.19,48.45,0
"2021-07-04 02:00:00",1737,12.36,2.23,0.952,318.2,35.97,10.5,8.2,7.994,7.44,54.36,49.87,0
"2021-07-04 03:00:00",1738,12.36,2.21,0.995,21.45,48.64,10.8,8.2,7.732,5.814,60.39,51.38,0
"2021-07-04 04:00:00",1739,12.36,1.37,0.557,5.607,25.93,10.8,8.2,7.894,6.128,56.68,50.59,0
"2021-07-04 05:00:00",1740,12.36,1.55,0.644,66.62,36.98,9.3,7.1,6.552,5.462,56.87,52.34,0
"2021-07-04 06:00:00",1741,12.36,0.99,0.422,56.74,67.71,8.6,6.3,5.512,4.452,60.27,52.73,0
"2021-07-04 07:00:00",1742,12.36,1.98,0.7,38.64,51.18,9.7,6.3,6.39,4.654,56.08,45.71,0
"2021-07-04 08:00:00",1743,12.36,1.87,0.616,67.92,41.63,12.2,8.6,9.15,6.238,50.26,43.69,0
"2021-07-04 09:00:00",1744,12.36,4.21,0.974,311.8,88.2,16.8,11.5,17.19,9.1,46.76,27.91,0
"2021-07-04 10:00:00",1745,12.37,4.23,2.07,300.9,21.81,20,16.5,20.12,17.21,29.02,24.78,0
"2021-07-04 11:00:00",1746,12.38,6.46,2.205,295.3,31.57,22.1,19.4,22.15,20.13,25.88,19.64,0
"2021-07-04 12:00:00",1747,12.38,9.18,3.316,273.5,23.51,22.9,20.7,23.03,21.47,20.52,18,0
"2021-07-04 13:00:00",1748,12.38,8.44,3.765,262.2,23.1,23.8,21,23.6,22.29,20.4,17.78,0
"2021-07-04 14:00:00",1749,12.38,8.1,3.205,271.6,25.22,24.3,21.7,24.49,22.77,19.19,16.48,0
"2021-07-04 15:00:00",1750,12.38,9.55,3.709,273.3,21.36,24.6,22.4,24.6,23.37,17.58,16.01,0
"2021-07-04 16:00:00",1751,12.38,10.93,3.538,274.6,22.42,24.2,22.4,24.08,22.87,17.69,16.31,0
"2021-07-04 17:00:00",1752,12.38,8.15,2.945,265.3,22.98,22.9,21,22.95,20.71,21.46,17.11,0
"2021-07-04 18:00:00",1753,12.38,4.02,1.861,255,11.74,21,18.5,20.72,15.82,28.15,21.21,0
"2021-07-04 19:00:00",1754,12.37,4.12,1.568,276,25.73,18.7,16.5,17.29,14.34,29.73,23.97,0
"2021-07-04 20:00:00",1755,12.37,3.19,1.079,305.7,61.17,17.2,14.3,14.36,12.58,30.9,29.11,0
"2021-07-04 21:00:00",1756,12.37,1.28,0.499,347.6,43.56,15.5,13.3,13.42,12.24,34.09,30.9,0
"2021-07-04 22:00:00",1757,12.37,1.65,0.592,296.4,41.71,14,11.6,12.34,10.58,37.67,32.56,0
"2021-07-04 23:00:00",1758,12.37,1.52,0.586,26.38,34.34,13.3,10.8,10.94,8.95,42.24,36,0
"2021-07-05 00:00:00",1759,12.36,1.05,0.54,32.8,42.43,12.2,9.7,9.56,8.14,45.06,40.45,0
"2021-07-05 01:00:00",1760,12.36,1.07,0.369,341.2,51.46,10.8,8.2,8.66,6.834,49.27,44.4,0
"2021-07-05 02:00:00",1761,12.36,0.93,0.519,6.999,24.21,10.1,7.6,7.904,6.572,48.07,44.18,0
"2021-07-05 03:00:00",1762,12.36,0.83,0.301,248.4,59.54,9.3,6.3,6.794,5.229,54.48,47.08,0
"2021-07-05 04:00:00",1763,12.36,0.67,0.324,278,34.43,7.1,5.5,5.926,5.229,54.85,50.93,0
"2021-07-05 05:00:00",1764,12.36,2,0.502,353.2,80.5,8.2,4.8,6.259,4.209,57.5,50.17,0
"2021-07-05 06:00:00",1765,12.36,0.81,0.416,336,52.12,6.9,4.4,4.856,3.765,59.32,55.35,0
"2021-07-05 07:00:00",1766,12.36,0.73,0.353,33.62,92.1,6.3,4.4,4.31,3.422,61.23,56.68,0
"2021-07-05 08:00:00",1767,12.36,1.16,0.538,276,57.05,8.3,4.8,7.106,3.664,60.49,50.03,0
"2021-07-05 09:00:00",1768,12.36,2.31,0.853,203.5,46.96,11.8,8.2,12.37,7.097,50.89,32.45,0
"2021-07-05 10:00:00",1769,12.37,4.43,1.968,172.5,20.21,14.5,11.4,15.19,11.88,33.94,28.22,0
"2021-07-05 11:00:00",1770,12.38,6.48,2.749,153.2,28.31,17.2,13.9,17.7,15.18,28.98,23.69,0
"2021-07-05 12:00:00",1771,12.35,5.42,2.389,136.4,38.16,18.9,15.8,18.92,17.03,25.41,19.38,0
"2021-07-05 13:00:00",1772,12.38,4.87,1.975,159.9,46.34,20.3,17.2,19.87,18.62,22.01,18.82,0
"2021-07-05 14:00:00",1773,12.38,4.57,1.783,189.9,63.83,21.2,17.9,20.85,19.22,21.71,18.73,0
"2021-07-05 15:00:00",1774,12.38,3.69,1.223,126.4,85,22.2,18.9,21.84,19.48,21.68,18.44,0
"2021-07-05 16:00:00",1775,12.38,4.37,1.819,136.2,38.14,20.7,19.3,21.05,19.73,21.77,19.24,0
"2021-07-05 17:00:00",1776,12.38,5.4,1.975,143.8,26.88,20.6,17.9,19.86,17.32,24.18,20.67,0
"2021-07-05 18:00:00",1777,12.38,2.61,0.931,87.2,58,17.9,15.8,17.33,14.25,30.43,23.84,0
"2021-07-05 19:00:00",1778,12.37,2.53,0.865,226,81.1,16.5,14,14.25,12.54,33.96,28.93,0
"2021-07-05 20:00:00",1779,12.37,2.33,1.015,254.9,74.94,15.4,12.9,13.05,11.96,33.51,30.15,0
"2021-07-05 21:00:00",1780,12.37,1.98,0.724,93.3,82.9,13.7,11.5,12.06,10.1,38.38,32.5,0
"2021-07-05 22:00:00",1781,12.37,8.32,2.463,42.31,33.4,12.9,11.1,11.81,9.76,65.92,37.68,0
"2021-07-05 23:00:00",1782,12.37,9.59,3.635,54.21,20.45,12.3,11.1,11.84,10.79,73.64,65.95,0
"2021-07-06 00:00:00",1783,12.37,9.9,5.156,51.79,17.08,11.1,10.4,10.8,10.13,78.56,73.55,0
"2021-07-06 01:00:00",1784,12.37,11.56,5.4,44.26,17.81,10.5,9.8,10.13,9.5,81.6,78.55,0
"2021-07-06 02:00:00",1785,12.37,12.42,5.438,47.22,18.24,10,9.3,9.58,9.15,84.1,81.3,0
"2021-07-06 03:00:00",1786,12.37,14.35,6.175,38.83,18.11,9.7,9.3,9.25,8.93,85.1,83.8,0
"2021-07-06 04:00:00",1787,12.37,12.34,5.614,40.36,18.68,9.5,9.3,9.14,8.94,85.5,84.3,0
"2021-07-06 05:00:00",1788,12.37,11.27,5.12,47.25,21.09,9.5,9.2,9.14,8.96,85.7,84.8,0
"2021-07-06 06:00:00",1789,12.37,12.74,5.519,38.7,21.9,9.3,9.3,9.15,9.03,85.8,84.9,0
"2021-07-06 07:00:00",1790,12.37,13.02,4.879,41.79,22.17,9.3,9.3,9.22,9.04,85.6,84.8,0
"2021-07-06 08:00:00",1791,12.37,11.19,4.751,48.96,21.18,9.7,9.3,9.7,9.15,85.1,82.2,0
"2021-07-06 09:00:00",1792,12.37,11.64,5.362,44.89,20.47,10.3,9.5,10.37,9.63,82.6,78.6,0
"2021-07-06 10:00:00",1793,12.37,11.99,5.301,38.64,22.7,10.8,10,10.94,10.24,79.54,75.14,0
"2021-07-06 11:00:00",1794,12.37,11.79,5.213,27.75,20.19,11,9.8,11.29,10.49,78.19,74.5,0
"2021-07-06 12:00:00",1795,12.37,8.93,3.988,32.35,25.35,12.2,10.5,12.66,11.21,74.97,68.34,0
"2021-07-06 13:00:00",1796,12.37,10.53,4.133,23.64,22.32,12.6,10.8,13.17,11.5,72.24,63.8,0
"2021-07-06 14:00:00",1797,12.37,9.37,4.267,19.53,22.56,14.7,11.8,15.89,12.72,65.68,53.6,0
"2021-07-06 15:00:00",1798,12.38,9.88,4.446,12.56,22.67,15.1,12.9,15.76,14.14,58.67,54.03,0
"2021-07-06 16:00:00",1799,12.38,8.08,3.753,7.112,21.09,14.9,13.3,15.25,14.03,57.18,53.75,0
"2021-07-06 17:00:00",1800,12.38,7.02,2.913,10.22,25.56,14.4,12.9,14.65,12.88,60.68,54.82,0
"2021-07-06 18:00:00",1801,12.37,6.21,2.158,356.3,16.73,13,11.8,12.88,10.79,67.88,60.73,0
"2021-07-06 19:00:00",1802,12.37,2.72,1.009,35.4,32.07,11.9,10.7,10.8,9.17,74.52,67.84,0
"2021-07-06 20:00:00",1803,12.37,3.26,1.715,359.9,13.2,11,10.4,9.48,9,75.48,73.62,0
"2021-07-06 21:00:00",1804,12.37,3.77,1.632,32.36,39.71,10.8,9.5,9.76,8.16,79.01,72.61,0
"2021-07-06 22:00:00",1805,12.36,2.15,0.937,27.82,30.06,10.1,8.6,8.41,7.359,82.5,77.8,0
"2021-07-06 23:00:00",1806,12.36,5.76,2.259,36.35,32.43,10,8.3,9.42,7.278,82.6,75.27,0
"2021-07-07 00:00:00",1807,12.37,7.53,3.345,39.93,15.7,10.1,9.3,9.48,8.79,77.79,74.98,0
"2021-07-07 01:00:00",1808,12.37,6.04,3.149,39.7,16.39,9.5,8.5,8.82,8.02,80.5,77.67,0
"2021-07-07 02:00:00",1809,12.36,5.1,2.046,44.12,15.4,8.6,7.7,8.04,6.704,85.4,80.5,0
"2021-07-07 03:00:00",1810,12.36,2.55,1.309,30.21,20.97,8,7.1,6.814,5.614,88.6,84.7,0
"2021-07-07 04:00:00",1811,12.36,2.65,1.349,5.161,10.89,7.2,6.7,5.744,5.472,89,87.6,0
"2021-07-07 05:00:00",1812,12.36,2.37,1.189,16.07,12.66,7.1,6.5,5.482,5.159,89.7,88.2,0
"2021-07-07 06:00:00",1813,12.36,2.19,0.927,8.47,21.24,6.8,5.9,5.462,4.29,93.1,88.8,0
"2021-07-07 07:00:00",1814,12.36,1.95,0.849,26.02,39.6,6.7,5.5,5.351,4.594,93.4,91.4,0
"2021-07-07 08:00:00",1815,12.36,2.07,0.851,43.4,59.45,8.3,6.3,7.258,4.976,93.6,84.3,0
"2021-07-07 09:00:00",1816,12.36,5.94,1.846,326.7,66.94,11.7,7.8,12.24,7.157,86.8,70.45,0
"2021-07-07 10:00:00",1817,12.37,6.94,3.051,343.3,25.04,13.6,11.1,14.24,12.1,70.6,58.73,0
"2021-07-07 11:00:00",1818,12.36,5.92,2.674,354.6,28.08,15.4,12.6,16.24,14.06,60.19,50.78,0
"2021-07-07 12:00:00",1819,12.38,5.51,2.016,342.9,40.84,17.2,14,17.48,15.5,52.46,42.36,0
"2021-07-07 13:00:00",1820,12.38,5.38,1.906,294.5,61.36,18.9,15.4,18.43,16.53,45.84,37.35,0
"2021-07-07 14:00:00",1821,12.38,4.98,1.77,1.051,91.9,18.9,16.1,19.69,17.59,40.72,34.27,0
"2021-07-07 15:00:00",1822,12.38,4.02,1.648,215.8,65.39,19.7,16.8,18.87,17.73,37.3,34.02,0
"2021-07-07 16:00:00",1823,12.38,3.8,1.347,24.66,85.7,20,17.2,18.81,17.57,36.82,34.07,0
"2021-07-07 17:00:00",1824,12.38,4.31,1.645,36.15,32.41,18.5,16.4,18.23,15.82,41.03,34.74,0
"2021-07-07 18:00:00",1825,12.38,5.89,2.073,15.81,17.37,16.5,14.2,15.83,13.44,53.01,40.84,0
"2021-07-07 19:00:00",1826,12.37,5.21,2.326,357.5,17.1,14.3,12.9,13.45,12.27,55.99,53.04,0
"2021-07-07 20:00:00",1827,12.37,4.7,2.169,359.1,14.18,13,12.2,12.28,11.34,58.38,55.71,0
"2021-07-07 21:00:00",1828,12.37,3.83,1.297,80.3,78.46,12.6,10.6,11.67,9.74,64.9,57.08,0
"2021-07-07 22:00:00",1829,12.37,2.89,0.944,42.99,36.2,10.8,10,10.42,8.55,68.99,63.07,0
"2021-07-07 23:00:00",1830,12.37,2.23,1.141,32.86,17.07,11.1,9.9,9.44,8.49,68.76,65.58,0
"2021-07-08 00:00:00",1831,12.37,1.04,0.384,89.7,82.9,10,7.5,8.47,6.976,75.32,68.54,0
"2021-07-08 01:00:00",1832,12.37,2.4,0.738,37.06,45.09,9.3,7.1,7.5,6.43,77.64,71.78,0
"2021-07-08 02:00:00",1833,12.36,2.57,0.952,40.54,39.93,9.5,7.6,7.581,6.613,75.61,71.86,0
"2021-07-08 03:00:00",1834,12.36,1.96,0.955,33.74,31.22,9.5,8,7.178,6.41,75.85,72.48,0
"2021-07-08 04:00:00",1835,12.36,1.4,0.525,326.8,98.8,9,6.3,6.491,5.27,79.93,74.25,0
"2021-07-08 05:00:00",1836,12.36,1.44,0.622,257.8,38.33,7.1,5.5,5.421,4.674,81.6,78.59,0
"2021-07-08 06:00:00",1837,12.36,1.46,0.496,239.5,50.11,8,5.5,5.018,4.552,81.7,79.25,0
"2021-07-08 07:00:00",1838,12.36,2.06,0.519,181.4,94.9,8.2,5.5,4.906,4.39,81.9,79.6,0
"2021-07-08 08:00:00",1839,12.36,2.25,0.957,94.8,70.48,10.4,5.6,8.99,4.39,81.8,65.19,0
"2021-07-08 09:00:00",1840,12.37,8.37,2.131,24.28,28.79,12.9,10,13.17,8.96,65.92,52.03,0
"2021-07-08 10:00:00",1841,12.37,7.14,3.231,343,24.1,14.3,12.2,14.81,13.08,52.94,48.66,0
"2021-07-08 11:00:00",1842,12.38,7.82,3.47,342,24.33,15.5,13,16.27,14.68,49.68,45.77,0
"2021-07-08 12:00:00",1843,12.38,7.76,3.414,0.439,25.47,17.2,14,17.87,15.85,47.27,39.57,0
"2021-07-08 13:00:00",1844,12.38,7.42,3.482,356,26.78,17.7,14.9,18.71,17.4,40.92,35.64,0
"2021-07-08 14:00:00",1845,12.38,8.07,3.625,3.385,27.13,17.9,15.5,18.98,18.04,38.77,35.3,0
"2021-07-08 15:00:00",1846,12.38,8.18,3.72,352.6,24.58,18,15.8,19.38,17.67,37.34,33.33,0
"2021-07-08 16:00:00",1847,12.38,9.03,3.492,355.7,23.84,17.5,15.8,18.15,16.81,39.31,35.52,0
"2021-07-08 17:00:00",1848,12.38,8.09,3.62,357.6,19.6,16.5,14.9,16.86,14.61,43.43,38.19,0
"2021-07-08 18:00:00",1849,12.38,7.72,2.336,2.181,15.72,15.1,13.3,14.63,12.4,49.04,43.36,0
"2021-07-08 19:00:00",1850,12.37,3.65,1.605,4.498,13.85,13.6,12.1,12.4,10.91,53.56,49.07,0
"2021-07-08 20:00:00",1851,12.37,3.4,1.651,352.5,16.91,12.2,11.5,10.95,10.32,55.93,53.43,0
"2021-07-08 21:00:00",1852,12.37,3.29,1.591,326.2,16.48,12,10.4,10.34,8.95,60.45,55.84,0
"2021-07-08 22:00:00",1853,12.37,4.55,2.098,337.7,16.91,11.3,10.1,9.87,9.15,59.45,56.87,0
"2021-07-08 23:00:00",1854,12.37,4.86,2.018,336.6,15.43,10.8,9.6,9.84,8.6,60.82,56.89,0
"2021-07-09 00:00:00",1855,12.37,6.68,2.439,342.6,17.08,11.1,9.4,9.97,8.39,61.28,54.86,0
"2021-07-09 01:00:00",1856,12.37,5.98,2.857,343.5,15.12,11.1,10.4,10.1,9.8,54.86,53.59,0
"2021-07-09 02:00:00",1857,12.37,5.24,3.165,355.1,13.61,11.1,10,10.02,9.2,55.4,53.21,0
"2021-07-09 03:00:00",1858,12.37,5.41,2.129,345.5,12.86,10.4,9.3,9.39,7.984,58.58,54.22,0
"2021-07-09 04:00:00",1859,12.37,3.44,1.351,337.5,43.32,9.5,7.4,8.01,5.674,67.86,58.44,0
"2021-07-09 05:00:00",1860,12.36,2.53,1.121,309.5,24.23,8,6.9,6.028,5.128,70.43,67.04,0
"2021-07-09 06:00:00",1861,12.36,3.9,1.641,334,18.47,9.1,7.4,6.976,5.562,69.43,65.52,0
"2021-07-09 07:00:00",1862,12.36,4.06,0.923,339.6,55.04,8.9,6.5,6.38,5.118,73.42,67.87,0
"2021-07-09 08:00:00",1863,12.36,1.84,0.61,217.1,42.2,10,7,8.53,5.29,72.38,62.08,0
"2021-07-09 09:00:00",1864,12.27,4.67,1.264,240.2,66.67,14,9.3,14.19,8.53,63.13,45.81,0
"2021-07-09 10:00:00",1865,12.32,6.59,3.316,317.2,23.67,16.2,13.3,16.67,14.15,46.01,38,0
"2021-07-09 11:00:00",1866,12.34,6.58,2.909,272.7,28.94,17.2,14.7,17.15,15.66,40.83,36.84,0
"2021-07-09 12:00:00",1867,12.38,7.37,2.31,259.5,42.92,19.3,15.6,18.43,16.69,38.42,34.42,0
"2021-07-09 13:00:00",1868,12.38,6.39,2.999,247.9,34.55,19.2,16.8,19.49,17.82,36.75,31.37,0
"2021-07-09 14:00:00",1869,12.38,8.49,2.818,249.3,44.1,20.7,17.6,20.48,19.13,33.34,29.33,0
"2021-07-09 15:00:00",1870,12.38,6.56,2.455,259.4,47.05,20.7,18.6,21.4,19.76,30.41,26.59,0
"2021-07-09 16:00:00",1871,12.38,5.06,1.896,269.2,33.39,21,19.2,20.68,19.62,28.65,26.44,0
"2021-07-09 17:00:00",1872,12.38,5.14,1.68,307,51.96,20,18.6,19.62,17.73,32.21,28.55,0
"2021-07-09 18:00:00",1873,12.38,3.3,1.396,316.7,30.4,18.6,15.8,17.81,14.76,39.98,30.62,0
"2021-07-09 19:00:00",1874,12.37,4.81,2.078,8.57,12.47,16.1,14.1,15.06,13.18,45.89,39.95,0
"2021-07-09 20:00:00",1875,12.37,3.64,1.32,21.34,17.94,14.3,12.9,13.18,11.25,51.54,45.92,0
"2021-07-09 21:00:00",1876,12.37,2.58,0.846,37.83,55.16,13.6,11.1,11.42,10.05,55.81,50.8,0
"2021-07-09 22:00:00",1877,12.37,4.77,0.858,131.1,96.8,13.6,10.8,10.97,9.68,57.5,52.14,0
"2021-07-09 23:00:00",1878,12.37,1.57,0.602,359.1,77.7,11.8,9.6,10.07,8.47,61.7,55.43,0
"2021-07-10 00:00:00",1879,12.37,1.67,0.854,287.6,16.03,10.8,9.7,8.87,7.742,63.18,59.54,0
"2021-07-10 01:00:00",1880,12.37,1.91,0.751,359.1,56.5,10.8,8.9,8.32,7.632,62.77,60.55,0
"2021-07-10 02:00:00",1881,12.37,1.33,0.669,17.75,28.92,10.4,8.6,7.642,6.491,67.13,62.59,0
"2021-07-10 03:00:00",1882,12.36,1.26,0.549,27.65,29.18,9.7,8.2,7.178,6.37,67.37,63.9,0
"2021-07-10 04:00:00",1883,12.36,1.71,0.552,274.7,90.2,9.3,6.1,6.875,4.956,73.43,64.24,0
"2021-07-10 05:00:00",1884,12.36,3.46,0.642,23.06,29,8.1,6.1,5.966,5.118,72.59,67.71,0
"2021-07-10 06:00:00",1885,12.36,5.08,2.176,28.07,20.17,9.3,7.4,7.52,5.986,67.69,61.27,0
"2021-07-10 07:00:00",1886,12.36,4.1,1.855,23.57,12.78,9.3,8.6,7.419,6.905,63.28,61.7,0
"2021-07-10 08:00:00",1887,12.36,2.96,0.787,72.24,75.91,11.2,8.4,9.06,6.43,66.12,58.78,0
"2021-07-10 09:00:00",1888,12.37,4.38,1.613,38.89,34.32,15.1,11.1,15.66,9.07,58.84,40.75,0
"2021-07-10 10:00:00",1889,12.37,5.87,2.108,6.933,24.51,17.5,14.7,18.07,15.65,41.35,33.68,0
"2021-07-10 11:00:00",1890,12.38,5.59,2.1,2.036,40.44,19.1,16.1,19.18,17.54,35.11,30.54,0
"2021-07-10 12:00:00",1891,12.37,6.35,2.544,320.1,34.2,20,17.3,20.42,18.86,32.39,27.81,0
"2021-07-10 13:00:00",1892,12.38,7.99,2.786,312.4,34.67,20.8,17.5,20.74,18.88,30.67,26.36,0
"2021-07-10 14:00:00",1893,12.38,6.53,2.372,316.9,39.01,21.4,18.6,21.67,19.98,28.38,25.2,0
"2021-07-10 15:00:00",1894,12.38,7.56,3.043,332.8,30.88,21,18.6,21.69,20.45,28.91,24.12,0
"2021-07-10 16:00:00",1895,12.38,6.26,2.884,331.8,25.07,20.1,18.9,20.92,19.66,28.17,26.05,0
"2021-07-10 17:00:00",1896,12.38,5.28,2.195,336.6,23.27,19.4,17.5,19.75,17.11,32.35,26.8,0
"2021-07-10 18:00:00",1897,12.38,4.71,2.217,351.4,15.66,17.8,15.8,17.11,14.98,36.7,32.34,0
"2021-07-10 19:00:00",1898,12.37,5.22,2.669,358,12.55,15.8,14.7,15,13.86,39.16,36.57,0
"2021-07-10 20:00:00",1899,12.37,6.22,2.676,2.528,13.06,15.1,14,13.87,13.01,41,39.21,0
"2021-07-10 21:00:00",1900,12.37,4.25,1.634,358.7,61.73,14.3,11.8,13.02,10.81,49.04,40.96,0
"2021-07-10 22:00:00",1901,12.37,1.53,0.537,208.7,63.5,12.6,10,10.81,9.05,53.74,48.92,0
"2021-07-10 23:00:00",1902,12.36,1.58,0.76,23.9,75.41,12.1,9.7,9.42,8.55,55.54,51.98,0
"2021-07-11 00:00:00",1903,12.36,1.78,0.761,67.06,58.24,11.1,8.6,8.54,7.703,59.01,55.47,0
"2021-07-11 01:00:00",1904,12.36,1.7,0.803,55.85,45.78,11.1,8.6,8.3,7.106,60.08,55.26,0
"2021-07-11 02:00:00",1905,12.36,2.11,1.016,24.93,24.46,10.8,8.2,8.37,6.714,59.4,53.42,0
"2021-07-11 03:00:00",1906,12.36,1.47,0.688,1.098,55.61,10,7.4,7.359,5.604,63.37,57.16,0
"2021-07-11 04:00:00",1907,12.36,1.76,1.092,58.29,35.23,10,7.4,7.752,6.067,61.49,53.69,0
"2021-07-11 05:00:00",1908,12.36,1.72,0.885,56.82,40.48,9.5,6.7,6.452,4.604,66.26,58.59,0
"2021-07-11 06:00:00",1909,12.36,2.81,0.823,46.57,64.52,9.2,6.1,5.361,4.482,67.44,63.21,0
"2021-07-11 07:00:00",1910,12.36,2.49,0.806,346.3,58.79,8.8,5.1,4.775,3.825,69.43,65.23,0
"2021-07-11 08:00:00",1911,12.36,1.9,0.548,15.52,78.85,10.8,6.2,8.31,4.351,68.27,56.84,0
"2021-07-11 09:00:00",1912,12.36,1.69,0.627,170.9,38.95,15.1,9.3,14.01,8.29,58.13,40.44,0
"2021-07-11 10:00:00",1913,12.37,2.29,1.023,172,37.2,18.7,13.6,17.88,14.05,40.68,32.8,0
"2021-07-11 11:00:00",1914,12.38,3.78,1.255,194.6,76.13,20.3,17.2,19.34,17.87,34.33,24.51,0
"2021-07-11 12:00:00",1915,12.38,6.23,1.636,131,59.42,21,17.9,20.7,18.95,27.8,22.95,0
