"TOA5","CR200test","CR200X","No_SN","CR200X.Std.02","RMyoungFinalProgram2021_cr200.CR2","36029","TableMin"
"TIMESTAMP","RECORD","BattV_Avg","AirTC_Avg","RH_Avg","WSpeed_Avg","WDir_Avg"
"TS","RN","Volts","Deg C","%","meters/sec","degrees"
"","","Avg","Avg","Avg","Avg","Avg"
"2023-06-23 20:45:00",701,13.8942,20.19914,77.35422,2.520833,304.9433
"2023-06-23 20:50:00",702,13.89113,20.19059,77.54253,2.468833,305.5467
"2023-06-23 20:55:00",703,13.86603,20.159,77.99462,2.521666,306.57
"2023-06-23 21:00:00",704,13.8827,20.07983,78.43966,2.745167,307.9734
"2023-06-23 21:05:00",705,13.88333,19.84497,79.50599,2.665833,306.8216
"2023-06-23 21:10:00",706,13.90373,19.78275,80.01553,2.818,309.3433
"2023-06-23 21:15:00",707,13.88071,19.78517,80.26772,2.8795,308.005
"2023-06-23 21:20:00",708,13.86263,19.71104,80.70246,2.621667,308.7666
"2023-06-23 21:25:00",709,13.88591,19.68662,80.98122,2.619,306.2599
"2023-06-23 21:30:00",710,13.89203,19.60773,81.41401,2.530167,306.7433
"2023-06-23 21:35:00",711,13.87624,19.59092,81.50053,2.618166,306.8083
"2023-06-23 21:40:00",712,13.86566,19.71262,80.93891,2.5835,302.0034
"2023-06-23 21:45:00",713,13.87485,19.72648,80.85287,2.779,299.4416
"2023-06-23 21:50:00",714,13.88902,19.62382,81.17783,2.813833,301.6884
"2023-06-23 21:55:00",715,13.89174,19.48368,81.68784,2.607,303.7417
"2023-06-23 22:00:00",716,13.88886,19.32132,82.31153,2.501834,305.1734
"2023-06-23 22:05:00",717,13.88354,19.18061,82.67867,2.379833,306.1283
"2023-06-23 22:10:00",718,13.88257,18.95129,83.68773,2.148333,305.5683
"2023-06-23 22:15:00",719,13.89631,18.93758,83.98856,2.162167,306.1216
"2023-06-23 22:20:00",720,13.88644,18.93863,84.06095,2.490834,302.9916
"2023-06-23 22:25:00",721,13.89121,18.90291,84.29005,2.384,304.27
"2023-06-23 22:30:00",722,13.89242,18.66736,85.28093,1.815666,309.495
"2023-06-23 22:35:00",723,13.89536,18.51001,86.01566,1.88,309.9783
"2023-06-23 22:40:00",724,13.90774,18.42265,86.54231,2.010166,306.25
"2023-06-23 22:45:00",725,13.89093,18.65686,85.97192,2.301167,302.9217
"2023-06-23 22:50:00",726,13.90444,18.88829,85.30565,2.172333,296.0783
"2023-06-23 22:55:00",727,13.90777,18.9574,85.24867,2.332999,298.315
"2023-06-23 23:00:00",728,13.87871,19.14104,84.59075,2.541,297.9434
"2023-06-23 23:05:00",729,13.89999,19.13249,84.74478,2.208833,291.78
"2023-06-23 23:10:00",730,13.90434,19.142,84.75877,2.541167,300.6517
"2023-06-23 23:15:00",731,13.90337,19.12699,84.58894,2.560167,299.2034
"2023-06-23 23:20:00",732,13.90235,18.9849,85.02379,2.44,301.3051
"2023-06-23 23:25:00",733,13.90764,18.85534,85.39821,2.2345,300.3833
"2023-06-23 23:30:00",734,13.89692,18.78642,85.63667,2.192167,300.5684
"2023-06-23 23:35:00",735,13.88005,18.69865,86.11773,2.122667,300.575
"2023-06-23 23:40:00",736,13.89208,18.52232,86.78597,1.8535,306.0916
"2023-06-23 23:45:00",737,13.8843,18.41487,87.35803,1.872833,303.75
"2023-06-23 23:50:00",738,13.69381,18.58393,86.84767,2.087333,300.12
"2023-06-23 23:55:00",739,12.70684,18.49238,86.85845,2.0325,305.7116
"2023-06-24 00:00:00",740,12.6561,18.31664,87.74294,1.948667,307.8183
"2023-06-24 00:05:00",741,12.66847,18.20719,88.41319,1.6785,307.9283
"2023-06-24 00:10:00",742,12.65996,18.10993,88.74374,1.469667,309.9233
"2023-06-24 00:15:00",743,12.64158,18.01693,89.14333,1.256,306.7083
"2023-06-24 00:20:00",744,12.614,18.11158,89.02914,0.8095002,311.6633
"2023-06-24 00:25:00",745,12.57719,18.12178,89.25844,0.6586666,296.7366
"2023-06-24 00:30:00",746,12.53812,18.00017,89.29568,0.6001666,256.5284
"2023-06-24 00:35:00",747,13.61378,18.17118,88.70322,0.6424999,252.5183
"2023-06-24 00:40:00",748,14.5338,18.20018,87.42567,0.6563333,273.055
"2023-06-24 00:45:00",749,14.54328,17.90065,88.10755,0.6281666,302.38
"2023-06-24 00:50:00",750,14.55101,17.94807,88.28653,0.9253333,290.7017
"2023-06-24 00:55:00",751,14.55605,18.02973,87.53431,0.8320001,287.3283
"2023-06-24 01:00:00",752,14.55971,17.93977,87.6123,1.324667,300.7233
"2023-06-24 01:05:00",753,14.56508,17.75451,88.36588,1.696167,301.1583
"2023-06-24 01:10:00",754,14.56616,17.73844,88.6967,1.762833,302.16
"2023-06-24 01:15:00",755,14.56804,17.79821,88.56938,1.8085,298.17
"2023-06-24 01:20:00",756,14.56985,17.86061,88.03007,1.722833,298.425
"2023-06-24 01:25:00",757,14.5718,17.89777,87.99812,1.875667,296.1366
"2023-06-24 01:30:00",758,14.57187,17.75772,88.06834,1.666166,303.6601
"2023-06-24 01:35:00",759,14.5731,17.57083,88.98654,1.927334,304.8882
"2023-06-24 01:40:00",760,14.57414,17.68387,88.71268,1.740333,299.5383
"2023-06-24 01:45:00",761,14.57366,17.80537,87.4381,1.518833,304.2783
"2023-06-24 01:50:00",762,14.57489,17.74479,87.16039,1.395333,311.055
"2023-06-24 01:55:00",763,14.58192,17.67367,87.31989,1.328333,308.615
"2023-06-24 02:00:00",764,14.58543,17.35987,88.61393,1.088667,310.8966
"2023-06-24 02:05:00",765,14.58477,17.31119,89.39643,1.205666,310.3467
"2023-06-24 02:10:00",766,14.58563,16.99701,90.07298,0.7730002,170.5983
"2023-06-24 02:15:00",767,14.58628,16.4468,91.22474,0.6376668,121.1983
"2023-06-24 02:20:00",768,14.58625,16.30875,92.61817,0.6516666,56.78167
"2023-06-24 02:25:00",769,14.58643,15.90442,92.56612,1.0335,62.06501
"2023-06-24 02:30:00",770,14.58641,15.40625,94.58822,0.7846667,54.04168
"2023-06-24 02:35:00",771,14.2544,15.24265,95.92321,0.4735,60.62168
"2023-06-24 02:40:00",772,13.96195,15.09645,96.5137,0.7296665,76.59832
"2023-06-24 02:45:00",773,14.00714,15.00219,97.11753,0.9944999,56.55833
"2023-06-24 02:50:00",774,13.98992,14.99245,97.55856,0.7636668,47.6
"2023-06-24 02:55:00",775,13.99255,14.9906,97.78368,0.6050001,66.61002
"2023-06-24 03:00:00",776,13.98354,15.21712,97.98611,0.7079999,70.87669
"2023-06-24 03:05:00",777,13.99182,15.11789,97.53024,0.9733333,57.7
"2023-06-24 03:10:00",778,13.99354,14.87544,97.05601,1.239167,50.77999
"2023-06-24 03:15:00",779,13.98595,15.03432,97.2663,0.6716666,67.57333
"2023-06-24 03:20:00",780,13.99364,15.32706,97.64056,0.7041667,46.47334
"2023-06-24 03:25:00",781,14.0014,15.40248,97.64668,0.9359998,44.74667
"2023-06-24 03:30:00",782,13.98238,15.27633,97.46803,1.0315,50.81001
"2023-06-24 03:35:00",783,13.99846,15.22073,97.4594,1.175833,48.80334
"2023-06-24 03:40:00",784,13.99539,14.97592,97.45109,0.8470001,60.78334
"2023-06-24 03:45:00",785,13.98954,14.93496,97.64904,0.7324999,76.75166
"2023-06-24 03:50:00",786,14.00072,14.84382,97.76655,0.841,66.97166
"2023-06-24 03:55:00",787,14.00087,14.67584,97.96426,0.9883333,64.21667
"2023-06-24 04:00:00",788,14.01888,14.63689,98.27184,0.7193332,76.30999
"2023-06-24 04:05:00",789,14.00592,14.58942,98.52267,1.3915,33.59
"2023-06-24 04:10:00",790,14.01079,14.45376,98.7951,1.294333,30.70833
"2023-06-24 04:15:00",791,14.00102,14.57126,99.09404,1.094833,34.91833
"2023-06-24 04:20:00",792,14.00308,14.83802,99.39605,0.7669999,45.755
"2023-06-24 04:25:00",793,14.01628,14.94547,99.61364,0.5975001,56.93166
"2023-06-24 04:30:00",794,14.00381,14.91225,99.71506,0.5946667,56.04499
"2023-06-24 04:35:00",795,13.99814,14.99938,99.77372,0.7936667,49.915
"2023-06-24 04:40:00",796,14.00791,15.16749,99.83591,0.9125,44.25666
"2023-06-24 04:45:00",797,14.00163,15.1231,99.77241,0.9356669,63.71001
"2023-06-24 04:50:00",798,13.9964,15.06617,99.62379,1.081833,79.15
"2023-06-24 04:55:00",799,14.01505,15.07996,99.36628,0.9026667,82.41666
"2023-06-24 05:00:00",800,14.01246,14.86267,98.97842,0.9995,74.70166
"2023-06-24 05:05:00",801,14.0107,14.80271,98.83585,1.1645,61.67833
"2023-06-24 05:10:00",802,14.00065,14.43507,98.97396,1.4885,34.71667
"2023-06-24 05:15:00",803,14.00842,14.07556,99.35869,1.3195,30.89333
"2023-06-24 05:20:00",804,14.00641,13.93471,99.73584,1.2535,35.35167
"2023-06-24 05:25:00",805,14.02361,13.91339,99.99289,1.267167,37.52001
"2023-06-24 05:30:00",806,14.00949,13.90019,100,1.404667,41.77667
"2023-06-24 05:35:00",807,13.99595,13.54458,100,1.4075,40.98667
"2023-06-24 05:40:00",808,14.0103,13.0371,100,1.531334,39.15499
"2023-06-24 05:45:00",809,13.99984,12.80249,100,1.252833,39.10501
"2023-06-24 05:50:00",810,14.01155,12.55134,100,1.204834,37.915
"2023-06-24 05:55:00",811,13.9987,12.61303,100,1.255667,41.53
"2023-06-24 06:00:00",812,14.02047,13.19181,100,1.232,43.74667
"2023-06-24 06:05:00",813,14.04029,13.02689,100,1.222,41.95333
"2023-06-24 06:10:00",814,14.04815,12.91668,100,1.344167,48.03
"2023-06-24 06:15:00",815,14.04658,12.91612,100,0.9713336,38.23667
"2023-06-24 06:20:00",816,14.04204,12.40817,100,1.098667,40.405
"2023-06-24 06:25:00",817,14.0417,12.20221,100,1.103333,53.57668
"2023-06-24 06:30:00",818,14.04711,12.53231,100,1.272833,53.37499
"2023-06-24 06:35:00",819,14.04026,12.11313,100,1.5595,53.86833
"2023-06-24 06:40:00",820,14.03701,12.05464,100,1.459167,52.64501
"2023-06-24 06:45:00",821,14.03252,12.33352,100,1.264333,56.33667
"2023-06-24 06:50:00",822,14.04019,12.37389,100,1.387333,46.56501
"2023-06-24 06:55:00",823,14.02298,12.54534,100,1.224333,45.02001
"2023-06-24 07:00:00",824,14.04431,12.77807,100,1.149333,49.75166
"2023-06-24 07:05:00",825,14.03798,13.09331,100,0.989,50.71167
"2023-06-24 07:10:00",826,14.04256,13.11168,100,0.5628334,58.07
"2023-06-24 07:15:00",827,14.03702,12.71196,100,1.196667,54.115
"2023-06-24 07:20:00",828,14.03102,12.1405,100,1.472667,47.90667
"2023-06-24 07:25:00",829,14.04155,12.14933,100,1.4675,53.06166
"2023-06-24 07:30:00",830,14.03571,11.95806,100,1.502,50.18666
"2023-06-24 07:35:00",831,14.02815,12.06317,100,1.281,53.48166
"2023-06-24 07:40:00",832,14.03701,12.11512,100,1.423833,49.37
"2023-06-24 07:45:00",833,14.03773,12.04732,100,1.4665,50.16833
"2023-06-24 07:50:00",834,14.02744,12.21083,100,1.220167,54.28666
"2023-06-24 07:55:00",835,14.04393,12.60972,100,0.9381666,56.62165
"2023-06-24 08:00:00",836,14.03739,12.85883,100,0.8548332,69.24333
"2023-06-24 08:05:00",837,14.04205,13.2074,100,0.898,64.8
"2023-06-24 08:10:00",838,14.04471,13.76021,100,0.7958333,65.40499
"2023-06-24 08:15:00",839,14.03994,14.19257,100,0.6245001,79.16165
"2023-06-24 08:20:00",840,14.03946,14.94359,100,0.3513333,92.70999
"2023-06-24 08:25:00",841,14.02876,15.76524,100,0.3403333,56.53999
"2023-06-24 08:30:00",842,13.99686,16.0869,100,0.3731667,51.04499
"2023-06-24 08:35:00",843,13.99684,16.65968,100,0.5041666,43.45167
"2023-06-24 08:40:00",844,14.0039,17.12445,100,0.3776667,37.43499
"2023-06-24 08:45:00",845,13.99063,17.7143,100,0.3448333,50.57166
"2023-06-24 08:50:00",846,14.00433,18.36796,100,0.1933333,91.04832
"2023-06-24 08:55:00",847,13.96253,18.9615,100,0.1063333,130.0884
"2023-06-24 09:00:00",848,13.95114,19.44313,100,0.1793333,167.995
"2023-06-24 09:05:00",849,13.94186,19.62766,100,0.3573333,221.7517
"2023-06-24 09:10:00",850,13.89554,19.72979,100,0.6481667,275.7934
"2023-06-24 09:15:00",851,13.89317,19.88643,100,0.7243333,295.2416
"2023-06-24 09:20:00",852,13.87962,19.80605,100,1.162,315.7534
"2023-06-24 09:25:00",853,13.87119,19.9122,100,1.314333,317.8283
"2023-06-24 09:30:00",854,13.87984,19.82642,100,1.663833,300.99
"2023-06-24 09:35:00",855,13.86167,20.2012,99.94882,1.5715,280.71
"2023-06-24 09:40:00",856,13.87278,20.47519,98.78387,1.576,256.9467
"2023-06-24 09:45:00",857,13.86671,20.75327,96.68745,1.692333,266.2516
"2023-06-24 09:50:00",858,13.83543,21.29471,88.23145,1.663,261.4833
"2023-06-24 09:55:00",859,13.82724,22.01937,78.26501,1.555833,264.375
"2023-06-24 10:00:00",860,13.84889,22.76762,73.28517,1.560167,247.3433
"2023-06-24 10:05:00",861,13.83376,22.95366,71.70212,1.590834,224.5967
"2023-06-24 10:10:00",862,13.84097,23.19304,71.10815,1.526833,231.2301
"2023-06-24 10:15:00",863,13.83148,23.60291,69.30859,1.884,228.455
"2023-06-24 10:20:00",864,13.8163,24.01632,63.3317,1.837,225.7366
"2023-06-24 10:25:00",865,13.81792,24.31381,55.12539,2.2895,217.635
"2023-06-24 10:30:00",866,13.82241,24.41706,53.27074,1.957667,212.525
"2023-06-24 10:35:00",867,13.80772,24.79914,51.27158,2.014167,222.475
"2023-06-24 10:40:00",868,13.8059,24.61835,51.66566,2.071834,214.0233
"2023-06-24 10:45:00",869,13.81446,24.74185,49.42732,2.230334,210.6333
"2023-06-24 10:50:00",870,13.80182,25.20044,48.78092,2.027667,224.42
"2023-06-24 10:55:00",871,13.79076,25.25727,48.88131,2.678666,196.4584
"2023-06-24 11:00:00",872,13.79006,25.66007,48.24245,1.936,222.0917
"2023-06-24 11:05:00",873,13.81729,25.75376,47.3007,1.923334,213.8767
"2023-06-24 11:10:00",874,13.77341,25.93981,46.29689,2.212333,205.8283
"2023-06-24 11:15:00",875,13.75288,26.30834,44.11231,1.516,199.87
"2023-06-24 11:20:00",876,13.78292,26.60665,40.85899,2.240333,194.9917
"2023-06-24 11:25:00",877,13.76969,26.582,38.91091,1.918667,204.8067
"2023-06-24 11:30:00",878,13.79128,26.80145,37.45247,2.418334,191.6784
"2023-06-24 11:35:00",879,13.71551,26.9508,37.8346,2.305833,234.7384
"2023-06-24 11:40:00",880,13.79419,27.0176,36.44109,2.195333,216.2634
"2023-06-24 11:45:00",881,13.76822,27.29476,37.04215,2.172,200.1483
"2023-06-24 11:50:00",882,13.76144,27.21774,36.28986,2.040167,185.2017
"2023-06-24 11:55:00",883,13.75795,27.55158,35.44984,2.333333,183.0683
"2023-06-24 12:00:00",884,13.71457,27.85032,34.43475,2.283,192.8083
"2023-06-24 12:05:00",885,13.76277,27.8931,33.47758,2.017,207.4883
"2023-06-24 12:10:00",886,13.65267,28.0283,33.09299,1.7075,221.5483
"2023-06-24 12:15:00",887,13.65826,28.03657,31.77867,1.909166,208.34
"2023-06-24 12:20:00",888,13.69194,28.20571,32.16359,1.677167,182.475
"2023-06-24 12:25:00",889,13.74299,28.51228,31.18569,2.301833,175.0466
"2023-06-24 12:30:00",890,13.62229,28.4627,31.01299,2.237167,188.1733
"2023-06-24 12:35:00",891,13.70398,28.50833,30.96863,2.143501,169.5517
"2023-06-24 12:40:00",892,13.66774,28.60935,30.60375,1.8985,170.09
"2023-06-24 12:45:00",893,13.63082,28.8926,29.76798,2.4135,176.1567
"2023-06-24 12:50:00",894,13.63631,28.86866,29.24778,1.7495,170.5034
"2023-06-24 12:55:00",895,13.66209,29.03658,28.62296,2.451,190.0883
"2023-06-24 13:00:00",896,13.65044,29.07539,28.63293,2.293334,199.785
"2023-06-24 13:05:00",897,13.65295,29.54781,27.51691,2.952333,184.5783
"2023-06-24 13:10:00",898,13.64136,29.20205,28.05633,3.010167,195.8316
"2023-06-24 13:15:00",899,13.64263,29.15005,28.47852,2.047333,212.9716
"2023-06-24 13:20:00",900,13.62202,29.06578,28.84963,1.662833,242.9516
"2023-06-24 13:25:00",901,13.63763,29.3465,28.63468,2.925667,190.2833
"2023-06-24 13:30:00",902,13.61371,29.70135,27.50027,2.708,212.5933
"2023-06-24 13:35:00",903,13.65013,29.77268,27.04202,3.645499,228.21
"2023-06-24 13:40:00",904,13.61308,29.91099,26.08938,2.958667,210.8967
"2023-06-24 13:45:00",905,13.61899,29.97019,24.0908,3.315666,203.3933
"2023-06-24 13:50:00",906,13.61178,30.08511,23.77993,3.180166,184.1117
"2023-06-24 13:55:00",907,13.59719,30.33233,24.09307,2.662834,179.165
"2023-06-24 14:00:00",908,13.61778,30.15241,24.87532,2.452167,192.2249
"2023-06-24 14:05:00",909,13.61329,29.83175,25.87923,2.175,200.0983
"2023-06-24 14:10:00",910,13.61431,30.18841,26.12817,2.2545,205.9783
"2023-06-24 14:15:00",911,13.59488,30.51477,23.48684,2.8785,191.9333
"2023-06-24 14:20:00",912,13.58198,30.38498,23.21429,2.216334,195.735
"2023-06-24 14:25:00",913,13.56056,30.59551,20.94527,3.731333,169.44
"2023-06-24 14:30:00",914,13.57791,30.59871,21.28066,3.252333,179.095
"2023-06-24 14:35:00",915,13.58639,30.60312,21.71041,2.943333,190.9417
"2023-06-24 14:40:00",916,13.62072,30.52006,21.69029,2.7455,207.09
"2023-06-24 14:45:00",917,13.57865,30.68383,21.56239,2.958167,194.5867
"2023-06-24 14:50:00",918,13.59931,30.49216,21.98254,2.027833,203.8
"2023-06-24 14:55:00",919,13.57811,30.86896,21.94533,2.257167,197.6399
"2023-06-24 15:00:00",920,13.57949,30.59732,20.76518,3.198667,208.2167
"2023-06-24 15:05:00",921,13.58916,30.6047,20.34276,2.877167,196.515
"2023-06-24 15:10:00",922,13.57632,30.38761,20.35334,2.757167,211.6933
"2023-06-24 15:15:00",923,13.59406,30.6285,20.38544,2.861167,174.2283
"2023-06-24 15:20:00",924,13.57935,30.74618,20.27889,3.354167,204.12
"2023-06-24 15:25:00",925,13.60371,30.52067,20.34283,2.422333,201.78
"2023-06-24 15:30:00",926,13.57744,30.69556,20.07735,2.915667,185.2684
"2023-06-24 15:35:00",927,13.57911,30.74785,18.87616,2.566667,168.965
"2023-06-24 15:40:00",928,13.57279,30.89303,19.67261,2.948167,164.915
"2023-06-24 15:45:00",929,13.57602,30.75332,19.99498,3.611833,177.4667
"2023-06-24 15:50:00",930,13.56271,30.3845,19.59724,3.809333,196.505
"2023-06-24 15:55:00",931,13.56806,30.42727,18.88712,2.926834,196.695
"2023-06-24 16:00:00",932,13.55532,30.47051,18.40767,3.246334,190.915
"2023-06-24 16:05:00",933,13.58172,30.52609,19.27268,2.343,207.675
"2023-06-24 16:10:00",934,13.56706,30.566,19.75647,3.2025,184.6083
"2023-06-24 16:15:00",935,13.58307,30.54034,19.55608,3.243,181.7133
"2023-06-24 16:20:00",936,13.55838,30.31888,18.99554,2.413167,180.465
"2023-06-24 16:25:00",937,13.59159,30.42225,19.23564,3.116333,197.835
"2023-06-24 16:30:00",938,13.59947,30.1895,18.34916,3.3365,183.0334
"2023-06-24 16:35:00",939,13.61093,30.30615,16.83467,2.745167,172.24
"2023-06-24 16:40:00",940,13.6028,30.20922,17.36666,3.25,185.1117
"2023-06-24 16:45:00",941,13.24418,30.20207,16.8436,2.639667,178.6667
"2023-06-24 16:50:00",942,12.78907,30.13957,17.33912,2.646834,174.48
"2023-06-24 16:55:00",943,12.82636,29.79813,18.39969,3.419667,182.5333
"2023-06-24 17:00:00",944,12.82744,29.76546,18.35288,2.843667,181.275
"2023-06-24 17:05:00",945,12.82082,29.63551,18.30832,2.830334,184.2967
"2023-06-24 17:10:00",946,12.80987,29.42773,18.48449,2.385333,195
"2023-06-24 17:15:00",947,12.79702,29.37263,18.71981,1.8815,188.74
"2023-06-24 17:20:00",948,12.7838,29.2227,19.22089,2.021167,186.74
"2023-06-24 17:25:00",949,12.7697,28.9188,19.40724,2.501333,183.5467
"2023-06-24 17:30:00",950,12.75085,28.69657,19.64338,1.8955,180.7917
"2023-06-24 17:35:00",951,12.73128,28.46713,20.10672,1.909,182.6333
"2023-06-24 17:40:00",952,12.71105,28.06237,21.07218,1.675167,179.0817
"2023-06-24 17:45:00",953,13.03615,27.64562,21.92602,1.861333,180.7517
"2023-06-24 17:50:00",954,13.59677,27.25071,22.72587,1.692167,179.1167
"2023-06-24 17:55:00",955,13.70697,26.7304,23.64956,1.415333,175.14
"2023-06-24 18:00:00",956,13.72771,26.18393,24.65091,1.336667,170.1584
"2023-06-24 18:05:00",957,13.69796,25.83017,25.21979,1.420333,173.0384
"2023-06-24 18:10:00",958,13.75004,25.4796,25.95581,1.177,175.31
"2023-06-24 18:15:00",959,13.69806,25.12722,26.85925,1.011667,183.35
"2023-06-24 18:20:00",960,13.79513,24.90635,27.55069,1.017,183.5983
"2023-06-24 18:25:00",961,13.7811,24.67166,28.21199,1.125,179.49
"2023-06-24 18:30:00",962,13.77818,24.57832,28.42734,1.4695,183.0333
"2023-06-24 18:35:00",963,13.75749,24.46667,28.72555,1.216167,193.2333
"2023-06-24 18:40:00",964,13.80825,24.12282,29.49623,1.245667,188.2967
"2023-06-24 18:45:00",965,13.78526,23.94077,29.93612,1.372667,182.9534
"2023-06-24 18:50:00",966,13.8037,23.65523,30.67872,1.211167,190.49
"2023-06-24 18:55:00",967,13.76661,23.47638,31.20683,1.2655,186.33
"2023-06-24 19:00:00",968,13.78776,23.441,31.60716,1.152333,193.7667
"2023-06-24 19:05:00",969,13.81568,23.23692,32.29482,0.8893337,190.9
"2023-06-24 19:10:00",970,13.80425,22.98285,32.97329,0.8306667,192.0867
"2023-06-24 19:15:00",971,13.79209,22.88809,33.28616,0.7971665,191.2034
"2023-06-24 19:20:00",972,13.80385,22.7575,33.66356,0.5858333,183.6566
"2023-06-24 19:25:00",973,13.8004,22.65292,34.02734,0.5403334,195.6433
"2023-06-24 19:30:00",974,13.81498,22.64009,34.24084,0.6385001,185.7133
"2023-06-24 19:35:00",975,13.82657,22.32249,35.10414,0.3183334,211.045
"2023-06-24 19:40:00",976,13.82715,21.87297,36.36335,0.09466667,208.8034
"2023-06-24 19:45:00",977,13.83141,21.20065,37.51763,0.3941666,90.94832
"2023-06-24 19:50:00",978,13.8271,20.66032,38.94088,0.08183333,83.61504
"2023-06-24 19:55:00",979,13.82907,20.44092,39.30133,0.2521667,67.73502
"2023-06-24 20:00:00",980,13.83016,20.42141,38.84096,0.4333333,59.88834
"2023-06-24 20:05:00",981,13.83956,20.47857,39.04925,0.2243333,63.64999
"2023-06-24 20:10:00",982,13.86178,20.23671,40.09059,0.01766667,201.2684
"2023-06-24 20:15:00",983,13.85687,19.86527,41.10196,0,359.9002
"2023-06-24 20:20:00",984,13.87039,19.53779,42.84317,0,359.9002
"2023-06-24 20:25:00",985,13.85488,19.29041,44.23156,0,359.9002
"2023-06-24 20:30:00",986,13.86317,19.21407,44.81509,0.008666666,195.6333
"2023-06-24 20:35:00",987,13.89017,19.27525,44.92222,0.03033333,121.6483
"2023-06-24 20:40:00",988,13.87304,19.30392,45.77704,0.04266667,92.90496
"2023-06-24 20:45:00",989,13.89995,19.1941,45.8168,0.041,73.32838
"2023-06-24 20:50:00",990,13.8802,19.13659,45.67993,0.03916667,53.09497
"2023-06-24 20:55:00",991,13.90833,19.06876,44.92923,0.4776667,53.15334
"2023-06-24 21:00:00",992,13.88289,19.28181,43.37637,0.4278333,61.09001
"2023-06-24 21:05:00",993,13.88411,19.4053,43.76218,0.2416666,61.74165
"2023-06-24 21:10:00",994,13.88903,19.34495,44.47878,0.2168334,54.98
"2023-06-24 21:15:00",995,13.90004,19.20277,44.77273,0.244,62.82668
"2023-06-24 21:20:00",996,13.89468,19.22295,45.97498,0.1875,72.79001
"2023-06-24 21:25:00",997,13.90355,19.17723,47.4919,0.3218334,119.4183
"2023-06-24 21:30:00",998,13.91416,19.1114,47.65253,0.4265,127.2667
"2023-06-24 21:35:00",999,13.89292,19.05516,47.99957,0.1775,114.5332
"2023-06-24 21:40:00",1000,13.88887,18.75311,48.95282,0,109.2999
"2023-06-24 21:45:00",1001,13.89674,18.5604,50.1014,0,109.2999
"2023-06-24 21:50:00",1002,13.88978,18.39383,50.17237,0,109.2999
"2023-06-24 21:55:00",1003,13.88615,18.08045,51.01973,0,109.2999
"2023-06-24 22:00:00",1004,13.89345,17.97557,52.19905,0.013,105.385
"2023-06-24 22:05:00",1005,13.88706,18.37521,50.70887,0.1245,116.135
"2023-06-24 22:10:00",1006,13.90829,18.73223,49.50031,0.2256668,130.9133
"2023-06-24 22:15:00",1007,13.91546,18.80142,48.87694,0.1463334,122.1816
"2023-06-24 22:20:00",1008,13.93298,18.90849,48.31228,0.01766667,108.5467
"2023-06-24 22:25:00",1009,13.94211,18.86224,48.73817,0.1403333,92.72836
"2023-06-24 22:30:00",1010,13.92414,18.7292,49.49998,0.2795,125.8633
"2023-06-24 22:35:00",1011,13.92684,18.71549,49.37134,0.4096667,128.7884
"2023-06-24 22:40:00",1012,13.93217,18.92434,48.19624,0.3999999,131.2533
"2023-06-24 22:45:00",1013,13.94245,18.77693,48.97382,0.077,132.5967
"2023-06-24 22:50:00",1014,13.94352,18.71112,49.23374,0,135.1001
"2023-06-24 22:55:00",1015,13.94315,18.62053,50.4907,0,135.1001
"2023-06-24 23:00:00",1016,13.94947,18.27402,51.40004,0.011,192.8066
"2023-06-24 23:05:00",1017,13.94581,17.81083,52.98896,0.01716667,186.3
"2023-06-24 23:10:00",1018,13.94994,17.74892,53.02837,0.004166667,140.6266
"2023-06-24 23:15:00",1019,13.93603,17.94443,52.53803,0.1273333,145.9299
"2023-06-24 23:20:00",1020,13.94209,18.07095,51.98116,0.1705,146.8583
"2023-06-24 23:25:00",1021,13.94053,18.0921,52.36724,0.0045,130.1499
"2023-06-24 23:30:00",1022,13.94388,17.84955,53.37617,0.054,132.1716
"2023-06-24 23:35:00",1023,13.94051,17.83421,53.37606,0.3386667,148.5217
"2023-06-24 23:40:00",1024,13.94048,17.95557,52.9081,0.3605001,151.9216
"2023-06-24 23:45:00",1025,13.17747,17.81445,53.44167,0.3861667,156.3283
"2023-06-24 23:50:00",1026,12.61977,17.71429,53.7179,0.1726667,153.3384
"2023-06-24 23:55:00",1027,12.65604,17.85669,53.00606,0.165,210.255
"2023-06-25 00:00:00",1028,12.65534,17.71498,53.62995,0.03516667,198.4883
"2023-06-25 00:05:00",1029,12.63897,17.46722,54.53025,0.02216667,205.0216
"2023-06-25 00:10:00",1030,12.61513,17.1564,56.06506,0,202.5999
"2023-06-25 00:15:00",1031,12.58029,16.95656,56.82654,0.0485,203.085
"2023-06-25 00:20:00",1032,12.54067,17.11636,56.10867,0.2611667,200.6433
"2023-06-25 00:25:00",1033,12.4999,17.10715,55.91189,0.01066667,209.1267
"2023-06-25 00:30:00",1034,12.47662,16.91629,56.35047,0.2506667,225.2367
"2023-06-25 00:35:00",1035,12.47195,16.61242,56.26981,0.4863333,280.9267
"2023-06-25 00:40:00",1036,12.46975,16.36598,57.52298,0.2441667,252.7633
"2023-06-25 00:45:00",1037,13.97804,16.81493,55.92594,0.5923334,158.8516
"2023-06-25 00:50:00",1038,14.54488,18.80842,45.67637,0.9546665,191.83
"2023-06-25 00:55:00",1039,14.55499,19.40124,43.68793,0.6046667,210.4917
"2023-06-25 01:00:00",1040,14.56353,19.33996,43.85383,0.6536667,184.2233
"2023-06-25 01:05:00",1041,14.56866,19.40828,43.17525,0.7039998,198.7849
